response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1772,0.0004,0.0000,0.0001,0.1760,0.0006,200,1.0182
0.1775,0.0002,0.0000,0.0000,0.1760,0.0012,200,1.0186
0.1776,0.0003,0.0000,0.0001,0.1758,0.0013,200,1.0185
0.1785,0.0003,0.0000,0.0001,0.1779,0.0002,200,1.0188
0.3520,0.0005,0.0000,0.0001,0.3512,0.0001,200,1.0180
0.3518,0.0004,0.0000,0.0001,0.3512,0.0001,200,1.0190
0.3539,0.0003,0.0000,0.0001,0.3535,0.0001,200,1.0188
0.5266,0.0002,0.0000,0.0002,0.5259,0.0002,200,1.0185
0.1784,0.0023,0.0000,0.0000,0.1759,0.0001,200,2.3115
0.1838,0.0005,0.0000,0.0001,0.1829,0.0004,200,2.3116
0.1918,0.0006,0.0000,0.0001,0.1909,0.0003,200,2.3116
0.1989,0.0007,0.0000,0.0001,0.1980,0.0001,200,2.3113
0.3739,0.0006,0.0000,0.0003,0.3729,0.0001,200,2.3122
0.5509,0.0024,0.0000,0.0001,0.5482,0.0002,200,2.3113
0.7263,0.0021,0.0000,0.0001,0.7239,0.0002,200,2.3116
0.1770,0.0009,0.0000,0.0001,0.1758,0.0002,200,3.0182
0.1769,0.0003,0.0000,0.0000,0.1763,0.0003,200,3.0183
0.1777,0.0003,0.0000,0.0001,0.1772,0.0001,200,3.0182
0.9058,0.0021,0.0000,0.0001,0.9033,0.0002,200,2.3116
0.3341,0.0004,0.0000,0.0001,0.3334,0.0002,200,3.0380
0.3562,0.0001,0.0000,0.0001,0.3558,0.0001,200,3.0185
0.3758,0.0001,0.0000,0.0001,0.3753,0.0002,200,3.0184
0.5515,0.0003,0.0000,0.0002,0.5508,0.0002,200,3.0186
0.5276,0.0005,0.0000,0.0001,0.5269,0.0002,200,3.2174
0.1762,0.0002,0.0000,0.0003,0.1756,0.0001,200,4.0227
0.1765,0.0003,0.0000,0.0001,0.1760,0.0000,200,4.0224
0.1851,0.0004,0.0000,0.0002,0.1844,0.0001,200,4.0225
0.2021,0.0002,0.0000,0.0000,0.2017,0.0001,200,4.0227
0.3512,0.0002,0.0000,0.0000,0.3508,0.0001,200,4.0229
0.3520,0.0005,0.0000,0.0002,0.3512,0.0000,200,4.0221
0.5264,0.0002,0.0000,0.0003,0.5258,0.0001,200,4.0227
0.7011,0.0001,0.0000,0.0003,0.7007,0.0002,200,4.0228
0.1765,0.0010,0.0000,0.0000,0.1752,0.0001,200,5.0178
0.1767,0.0005,0.0000,0.0002,0.1759,0.0001,200,5.0184
0.1768,0.0005,0.0000,0.0002,0.1758,0.0001,200,5.0182
0.1773,0.0010,0.0000,0.0001,0.1762,-0.0000,200,5.0177
0.3521,0.0006,0.0000,0.0001,0.3513,0.0002,200,5.0181
0.3531,0.0002,0.0000,0.0003,0.3521,0.0005,200,5.0187
0.5280,0.0002,0.0000,0.0002,0.5270,0.0002,200,5.0184
0.7041,0.0004,0.0000,0.0001,0.7035,0.0002,200,5.0191
0.1764,0.0003,0.0000,0.0001,0.1759,0.0002,200,6.0196
0.1771,0.0006,0.0000,0.0002,0.1761,0.0001,200,6.0190
0.1774,0.0005,0.0000,0.0008,0.1761,0.0000,200,6.0187
0.1775,0.0009,0.0000,0.0001,0.1765,0.0000,200,6.0186
0.3530,0.0006,0.0000,0.0003,0.3519,0.0002,200,6.0190
0.3540,0.0010,0.0000,0.0001,0.3523,0.0006,200,6.0187
0.3634,0.0002,0.0000,0.0002,0.3628,0.0002,200,6.0194
0.5285,0.0005,0.0000,0.0001,0.5277,0.0002,200,6.0199
0.1774,0.0004,0.0000,0.0002,0.1766,0.0002,200,7.0236
0.1781,0.0003,0.0000,0.0001,0.1775,0.0003,200,7.0239
0.1880,0.0005,0.0000,0.0002,0.1871,0.0002,200,7.0234
0.1881,0.0005,0.0000,0.0003,0.1872,0.0002,200,7.0236
0.3540,0.0002,0.0000,0.0001,0.3533,0.0003,200,7.0240
0.3646,0.0002,0.0000,0.0003,0.3639,0.0003,200,7.0239
0.5289,0.0001,0.0000,0.0000,0.5285,0.0002,200,7.0241
0.5398,0.0001,0.0000,0.0001,0.5394,0.0002,200,7.0241
0.1861,0.0096,0.0000,0.0001,0.1763,0.0001,200,8.0179
0.1859,0.0002,0.0000,0.0095,0.1762,0.0000,200,8.0181
0.1862,0.0099,0.0000,0.0001,0.1759,0.0002,200,8.0178
0.1779,0.0019,0.0000,0.0001,0.1759,0.0001,200,8.0279
0.1926,0.0018,0.0000,0.0001,0.1810,0.0001,200,8.0183
0.3617,0.0003,0.0000,0.0000,0.3521,0.0001,200,8.0183
0.3522,0.0021,0.0000,0.0002,0.3499,0.0000,200,8.0278
0.5287,0.0001,0.0000,0.0001,0.5284,0.0002,200,8.0277
0.1818,0.0052,0.0000,0.0002,0.1761,0.0003,200,9.0184
0.1827,0.0050,0.0000,0.0001,0.1773,0.0001,200,9.0183
0.1841,0.0051,0.0000,0.0001,0.1786,0.0002,200,9.0184
0.1790,0.0003,0.0000,0.0000,0.1786,0.0001,200,9.0239
0.3579,0.0054,0.0000,0.0002,0.3521,0.0002,200,9.0186
0.3553,0.0002,0.0000,0.0001,0.3548,0.0002,200,9.0236
0.3555,0.0009,0.0000,0.0001,0.3544,0.0000,200,9.0236
0.5312,0.0002,0.0000,0.0001,0.5307,0.0003,200,9.0239
0.1764,0.0002,0.0000,0.0001,0.1760,0.0001,200,10.0187
0.1769,0.0008,0.0000,0.0002,0.1757,0.0001,200,10.0183
0.1768,0.0005,0.0000,0.0000,0.1761,0.0001,200,10.0185
