,ts,value
0,1675984476,0.21075147728725727
1,1675984477,0.22641209988433944
2,1675984478,0.22641209988433944
3,1675984479,0.226059916020679
4,1675984480,0.22698365487019515
5,1675984481,0.22021045929363092
6,1675984482,0.21562849537353165
7,1675984483,0.2262402323774634
8,1675984484,0.22726891725764012
9,1675984485,0.23873335307598975
10,1675984486,0.23873335307598975
11,1675984487,0.23873335307598975
12,1675984488,0.24082412337632023
13,1675984489,0.23077283118956723
14,1675984490,0.2313903098699781
15,1675984491,0.23721544937130443
16,1675984492,0.20859608996127077
17,1675984493,0.20859608996127077
18,1675984494,0.20859608996127077
19,1675984495,0.20859608996127077
20,1675984496,0.2025702698888109
21,1675984497,0.20195279120840004
22,1675984498,0.2013353125279891
23,1675984499,0.1903271515198258
24,1675984500,0.18145091133912916
25,1675984501,0.17996287514426013
26,1675984502,0.1784748389493911
27,1675984503,0.18593061505104416
28,1675984504,0.1863000398433261
29,1675984505,0.1870780036762899
30,1675984506,0.1870780036762899
31,1675984507,0.18250813064053084
32,1675984508,0.1823506798437673
33,1675984509,0.1823506798437673
34,1675984510,0.1823506798437673
35,1675984511,0.21386436115747057
36,1675984512,0.21496658125461388
37,1675984513,0.21577296102056331
38,1675984514,0.21657934078651273
39,1675984515,0.21738572055246216
40,1675984516,0.21819210031841155
41,1675984517,0.20374521174157842
42,1675984518,0.20536925463123615
43,1675984519,0.20267932382851148
44,1675984520,0.2189475545807534
45,1675984521,0.2213818733033819
46,1675984522,0.2297352553785347
47,1675984523,0.223945313735934
48,1675984524,0.22164533306702963
49,1675984525,0.2232619886659498
50,1675984526,0.23254691748054254
51,1675984527,0.22866021088399732
52,1675984528,0.23065540746542124
53,1675984529,0.2326506040468452
54,1675984530,0.23432641031205617
55,1675984531,0.2346582719888356
56,1675984532,0.22936291262938968
57,1675984533,0.22967669042295666
58,1675984534,0.2315357983488874
59,1675984535,0.23184957614245438
60,1675984536,0.23216335393602136
61,1675984537,0.2301294814026392
62,1675984538,0.23529890007650225
63,1675984539,0.2259819757424666
64,1675984540,0.22867191810898227
65,1675984541,0.22962790148736803
66,1675984542,0.23058388486575385
67,1675984543,0.21978086597380728
68,1675984544,0.22129924976476947
69,1675984545,0.22281763355573178
70,1675984546,0.23053131913219405
71,1675984547,0.21901188267452312
72,1675984548,0.22198095113162233
73,1675984549,0.207266192976436
74,1675984550,0.21132957685425646
75,1675984551,0.21859770354962907
76,1675984552,0.2194181931217334
77,1675984553,0.22023868269383776
78,1675984554,0.22105917226594207
79,1675984555,0.21960926020227192
80,1675984556,0.22006190162196212
81,1675984557,0.22006190162196212
82,1675984558,0.22006190162196212
83,1675984559,0.21454681300185804
84,1675984560,0.21455157067067487
85,1675984561,0.21377016027078274
86,1675984562,0.2141300409212282
87,1675984563,0.20083811569542018
88,1675984564,0.2249061483952718
89,1675984565,0.22792150537614575
90,1675984566,0.22458268051705788
91,1675984567,0.22099871872217083
92,1675984568,0.22832202869237817
93,1675984569,0.22917170725818103
94,1675984570,0.23002138582398393
95,1675984571,0.2194453896188002
96,1675984572,0.22088431220603855
97,1675984573,0.21816306868743132
98,1675984574,0.22448667690136426
99,1675984575,0.21983801136342174
100,1675984576,0.21522731289358765
101,1675984577,0.2015827138688815
102,1675984578,0.2019790840395331
103,1675984579,0.19906745096394796
104,1675984580,0.21733558927706567
105,1675984581,0.21841054717815245
106,1675984582,0.21818235819786616
107,1675984583,0.2191213804726688
108,1675984584,0.21508958160513017
109,1675984585,0.20716991463755496
110,1675984586,0.20722123984251636
111,1675984587,0.2072725650474778
112,1675984588,0.20437538730202476
113,1675984589,0.20408391647337729
114,1675984590,0.2075066886400632
115,1675984591,0.18851149970258263
116,1675984592,0.18822002887393519
117,1675984593,0.19258560945535796
118,1675984594,0.19428453461249492
119,1675984595,0.1945376808945758
120,1675984596,0.19352397510750152
