,ts,value
0,1675983253,0.22210034955818628
1,1675983254,0.22246930518737332
2,1675983255,0.22283826081656033
3,1675983256,0.21855084272641254
4,1675983257,0.21959807046943788
5,1675983258,0.2218627016131427
6,1675983259,0.2230927404584447
7,1675983260,0.2243227793037467
8,1675983261,0.23482794351154834
9,1675983262,0.22855258520493274
10,1675983263,0.21879875138234509
11,1675983264,0.21469739761214382
12,1675983265,0.2200635231246987
13,1675983266,0.2220509754230214
14,1675983267,0.22594350884159978
15,1675983268,0.22787791152442313
16,1675983269,0.21675170577178984
17,1675983270,0.21883009136805
18,1675983271,0.2142648061685569
19,1675983272,0.216343191764817
20,1675983273,0.22143376850021748
21,1675983274,0.22801184561640506
22,1675983275,0.21738954858823814
23,1675983276,0.21898705662753157
24,1675983277,0.20911997476573305
25,1675983278,0.2103662220835442
26,1675983279,0.2116124694013554
27,1675983280,0.2145804236497919
28,1675983281,0.20086414154037524
29,1675983282,0.20234834621807193
30,1675983283,0.2163641221105074
31,1675983284,0.21762938545098953
32,1675983285,0.21908233193211782
33,1675983286,0.23008548891372413
34,1675983287,0.23097099830005555
35,1675983288,0.2245486534684141
36,1675983289,0.22543416285474557
37,1675983290,0.20752785904967416
38,1675983291,0.22149865839679939
39,1675983292,0.21594378210184995
40,1675983293,0.21751873777101763
41,1675983294,0.2263320661274193
42,1675983295,0.22790702179658698
43,1675983296,0.22508771436710776
44,1675983297,0.22576799595031313
45,1675983298,0.22015467851720427
46,1675983299,0.21770952939046542
47,1675983300,0.2193570638689204
48,1675983301,0.2210045983473753
49,1675983302,0.22181011427931574
50,1675983303,0.22483957986825662
51,1675983304,0.22631052256646234
52,1675983305,0.2283190228379114
53,1675983306,0.23184929931695808
54,1675983307,0.23835859032463827
55,1675983308,0.23831360548724526
56,1675983309,0.22746786999228275
57,1675983310,0.2342956091561145
58,1675983311,0.23785136555234468
59,1675983312,0.2385635097211659
60,1675983313,0.2345824293084536
61,1675983314,0.234579633304547
62,1675983315,0.23476819513353822
63,1675983316,0.23761336341051045
64,1675983317,0.23676594827201505
65,1675983318,0.23839141076542517
66,1675983319,0.23895791292061916
67,1675983320,0.237881954312276
68,1675983321,0.23116292686035458
69,1675983322,0.23863124894488277
70,1675983323,0.2470093165784719
71,1675983324,0.23565336332172737
72,1675983325,0.23098502533103613
73,1675983326,0.2261869525144468
74,1675983327,0.2299733054446315
75,1675983328,0.23297025245762307
76,1675983329,0.22288527076974704
77,1675983330,0.22290334520683278
78,1675983331,0.21757807730798984
79,1675983332,0.2183819043887761
80,1675983333,0.21905954391583315
81,1675983334,0.21973718344289014
82,1675983335,0.2236901500733112
83,1675983336,0.2239792342764031
84,1675983337,0.2218089470296578
85,1675983338,0.22972433880712528
86,1675983339,0.2260666126001826
87,1675983340,0.22651755819513952
88,1675983341,0.22614182021916326
89,1675983342,0.22301334867263467
90,1675983343,0.22528970809078533
91,1675983344,0.2157869843087746
92,1675983345,0.21143896788907
93,1675983346,0.21479894797064292
94,1675983347,0.22031454987821486
95,1675983348,0.2191754711685526
96,1675983349,0.22283178130896886
97,1675983350,0.22781900218700926
98,1675983351,0.23952243626561878
99,1675983352,0.23952243626561878
100,1675983353,0.23952243626561878
101,1675983354,0.2312909192966913
102,1675983355,0.23087027640718705
103,1675983356,0.2290171010536239
104,1675983357,0.23214068148373354
105,1675983358,0.23791622220813824
106,1675983359,0.23599039856285742
107,1675983360,0.2332574946799054
108,1675983361,0.22860430076170782
109,1675983362,0.22393782936314818
110,1675983363,0.22802500926953637
111,1675983364,0.22290115072827932
112,1675983365,0.2272562195050171
113,1675983366,0.22351103567002975
114,1675983367,0.22322821169139342
115,1675983368,0.21903949358125366
116,1675983369,0.21244651586113894
117,1675983370,0.20873518825334447
118,1675983371,0.2068153263641204
119,1675983372,0.20944897937048765
120,1675983373,0.19653261217516124
