response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1776,0.0007,0.0000,0.0001,0.1764,0.0002,200,1.0298
0.1777,0.0011,0.0000,0.0001,0.1763,0.0001,200,1.0297
0.1761,0.0004,0.0000,0.0001,0.1753,0.0004,200,2.0302
0.1768,0.0004,0.0000,0.0001,0.1762,0.0001,200,2.0302
0.1778,0.0012,0.0000,0.0001,0.1759,0.0005,200,3.0318
0.3524,0.0011,0.0000,0.0001,0.3509,0.0001,200,3.0318
0.1772,0.0006,0.0000,0.0001,0.1764,0.0001,200,4.0291
0.1774,0.0008,0.0000,0.0002,0.1763,0.0000,200,4.0289
0.1778,0.0009,0.0000,0.0001,0.1765,0.0002,200,5.0297
0.1778,0.0008,0.0000,0.0001,0.1766,0.0001,200,5.0302
0.1764,0.0002,0.0000,0.0001,0.1759,0.0002,200,6.2997
0.1807,0.0007,0.0000,0.0000,0.1798,0.0001,200,6.2993
0.1772,0.0011,0.0000,0.0001,0.1757,0.0002,200,7.0291
0.1774,0.0012,0.0000,0.0000,0.1759,0.0001,200,7.0288
0.1777,0.0010,0.0000,0.0005,0.1761,0.0002,200,8.0296
0.1827,0.0010,0.0000,0.0003,0.1812,0.0001,200,8.0296
0.1781,0.0006,0.0000,0.0001,0.1772,0.0001,200,9.0293
0.1824,0.0063,0.0000,0.0001,0.1756,0.0002,200,9.0298
0.1770,0.0009,0.0000,0.0001,0.1757,0.0001,200,10.0301
0.1777,0.0010,0.0000,0.0000,0.1766,0.0001,200,10.0302
0.1764,0.0004,0.0000,0.0001,0.1757,0.0002,200,11.0287
0.1768,0.0006,0.0000,0.0001,0.1760,0.0001,200,11.0290
0.1770,0.0006,0.0000,0.0001,0.1759,0.0002,200,12.0291
0.1792,0.0010,0.0000,0.0001,0.1779,0.0003,200,12.0291
0.2613,0.0003,0.0000,0.0001,0.2606,0.0003,200,13.2698
0.4262,0.0006,0.0000,0.0001,0.4254,0.0001,200,13.2700
0.1762,0.0005,0.0000,0.0000,0.1755,0.0002,200,14.0288
0.3537,0.0002,0.0000,0.0001,0.3531,0.0003,200,14.0290
0.1768,0.0003,0.0000,0.0001,0.1761,0.0003,200,15.0297
0.1770,0.0004,0.0000,0.0001,0.1762,0.0003,200,15.0294
0.1769,0.0011,0.0000,0.0003,0.1753,0.0002,200,16.0293
0.1782,0.0012,0.0000,0.0001,0.1768,0.0001,200,16.0292
0.1792,0.0027,0.0000,0.0001,0.1762,0.0001,200,17.0300
0.1791,0.0027,0.0000,0.0001,0.1760,0.0003,200,17.0302
0.1767,0.0007,0.0000,0.0001,0.1757,0.0001,200,18.0292
0.1831,0.0007,0.0000,0.0002,0.1821,0.0001,200,18.0293
0.1767,0.0006,0.0000,0.0001,0.1759,0.0001,200,19.0294
0.3525,0.0004,0.0000,0.0000,0.3519,0.0001,200,19.0296
0.1759,0.0003,0.0000,0.0001,0.1754,0.0001,200,20.0290
0.1762,0.0004,0.0000,0.0001,0.1756,0.0001,200,20.0289
0.1878,0.0113,0.0000,0.0001,0.1759,0.0003,200,21.0295
0.1881,0.0113,0.0000,0.0001,0.1766,0.0001,200,21.0296
0.1768,0.0007,0.0000,0.0003,0.1755,0.0001,200,22.0294
0.1778,0.0013,0.0000,0.0001,0.1761,0.0001,200,22.0295
0.1772,0.0004,0.0000,0.0001,0.1765,0.0002,200,23.0304
0.1777,0.0007,0.0000,0.0002,0.1767,0.0000,200,23.0300
0.1766,0.0010,0.0000,0.0001,0.1753,0.0002,200,24.0297
0.1774,0.0011,0.0000,0.0001,0.1762,0.0001,200,24.0298
0.1779,0.0009,0.0000,0.0001,0.1767,0.0002,200,25.0304
0.3542,0.0012,0.0000,0.0002,0.3523,0.0004,200,25.0301
0.1764,0.0008,0.0000,0.0001,0.1753,0.0002,200,26.0300
0.1773,0.0007,0.0000,0.0001,0.1764,0.0001,200,26.0301
0.1766,0.0005,0.0000,0.0001,0.1757,0.0002,200,27.0505
0.1765,0.0005,0.0000,0.0001,0.1759,0.0000,200,27.0506
0.1770,0.0006,0.0000,0.0001,0.1762,0.0001,200,28.0332
0.3521,0.0004,0.0000,0.0001,0.3515,0.0001,200,28.0334
0.1776,0.0006,0.0000,0.0002,0.1766,0.0002,200,29.0290
0.1771,0.0003,0.0000,0.0002,0.1764,0.0002,200,29.0295
0.1787,0.0008,0.0000,0.0001,0.1776,0.0001,200,30.3133
0.1788,0.0005,0.0000,0.0002,0.1780,0.0001,200,30.3136
0.1771,0.0009,0.0000,0.0001,0.1761,0.0001,200,31.0302
0.1773,0.0010,0.0000,0.0001,0.1762,0.0001,200,31.0300
0.1773,0.0006,0.0000,0.0001,0.1764,0.0002,200,32.0291
0.3531,0.0009,0.0000,0.0001,0.3519,0.0002,200,32.0290
0.1767,0.0006,0.0000,0.0003,0.1757,0.0001,200,33.0294
0.1769,0.0006,0.0000,0.0004,0.1758,0.0000,200,33.0293
0.1768,0.0002,0.0000,0.0001,0.1761,0.0003,200,34.0296
0.1771,0.0010,0.0000,0.0001,0.1758,0.0002,200,34.0293
0.1775,0.0011,0.0000,0.0001,0.1757,0.0005,200,35.0290
0.1773,0.0010,0.0000,0.0001,0.1759,0.0003,200,35.0292
0.1764,0.0005,0.0000,0.0000,0.1757,0.0001,200,36.0297
0.1764,0.0005,0.0000,0.0001,0.1756,0.0001,200,36.0297
0.1774,0.0007,0.0000,0.0001,0.1763,0.0002,200,37.0299
0.3520,0.0006,0.0000,0.0001,0.3511,0.0002,200,37.0302
0.1776,0.0009,0.0000,0.0000,0.1766,0.0001,200,38.0296
0.1775,0.0006,0.0000,0.0001,0.1766,0.0002,200,38.0298
0.1787,0.0008,0.0000,0.0001,0.1776,0.0001,200,39.0289
0.1790,0.0007,0.0000,0.0000,0.1780,0.0001,200,39.0290
0.1783,0.0009,0.0000,0.0001,0.1769,0.0002,200,40.0299
0.1780,0.0006,0.0000,0.0001,0.1763,0.0000,200,40.0303
0.1767,0.0009,0.0000,0.0002,0.1753,0.0002,200,41.0295
0.1771,0.0005,0.0000,0.0001,0.1764,0.0001,200,41.0301
0.1765,0.0007,0.0000,0.0001,0.1753,0.0004,200,42.0289
0.1873,0.0007,0.0000,0.0000,0.1863,0.0002,200,42.0287
0.1762,0.0004,0.0000,0.0001,0.1756,0.0001,200,43.0378
0.1875,0.0004,0.0000,0.0001,0.1867,0.0002,200,43.0377
0.1761,0.0005,0.0000,0.0001,0.1753,0.0001,200,44.0290
0.1822,0.0004,0.0000,0.0001,0.1816,0.0001,200,44.0291
0.1765,0.0002,0.0000,0.0001,0.1759,0.0002,200,45.0290
0.1776,0.0007,0.0000,0.0001,0.1766,0.0002,200,45.0287
0.1771,0.0009,0.0000,0.0000,0.1759,0.0002,200,46.0291
0.1771,0.0007,0.0000,0.0001,0.1762,0.0001,200,46.0291
0.1768,0.0003,0.0000,0.0001,0.1762,0.0001,200,47.0296
0.1770,0.0008,0.0000,0.0001,0.1758,0.0003,200,47.0293
0.1769,0.0004,0.0000,0.0002,0.1760,0.0002,200,48.0295
0.1777,0.0006,0.0000,0.0002,0.1769,0.0001,200,48.0293
0.1760,0.0004,0.0000,0.0001,0.1753,0.0002,200,49.0292
0.1770,0.0002,0.0000,0.0001,0.1766,0.0001,200,49.0293
0.1768,0.0006,0.0000,0.0003,0.1757,0.0002,200,50.0295
0.1771,0.0002,0.0000,0.0001,0.1766,0.0000,200,50.0292
0.1772,0.0011,0.0000,0.0000,0.1760,0.0001,200,51.0300
0.1773,0.0008,0.0000,0.0001,0.1762,0.0003,200,51.0300
0.1767,0.0004,0.0000,0.0002,0.1759,0.0001,200,52.0293
0.1767,0.0004,0.0000,0.0000,0.1761,0.0001,200,52.0293
0.1769,0.0008,0.0000,0.0001,0.1758,0.0002,200,53.0306
0.1801,0.0012,0.0000,0.0001,0.1786,0.0001,200,53.0301
0.1766,0.0008,0.0000,0.0001,0.1755,0.0002,200,54.0298
0.1765,0.0005,0.0000,0.0001,0.1756,0.0004,200,54.0301
