response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1769,0.0004,0.0000,0.0001,0.1753,0.0010,200,1.0101
0.1779,0.0005,0.0000,0.0004,0.1765,0.0002,200,1.0093
0.1775,0.0004,0.0000,0.0003,0.1764,0.0002,200,2.0119
0.3558,0.0003,0.0000,0.0002,0.3533,0.0015,200,2.0119
0.1777,0.0011,0.0000,0.0001,0.1764,0.0001,200,3.0109
0.1775,0.0006,0.0000,0.0001,0.1762,0.0005,200,3.0112
0.1766,0.0008,0.0000,0.0001,0.1755,0.0001,200,4.0093
0.1824,0.0007,0.0000,0.0000,0.1815,0.0001,200,4.0100
0.1776,0.0004,0.0000,0.0001,0.1769,0.0002,200,5.0123
0.1792,0.0008,0.0000,0.0003,0.1779,0.0001,200,5.0117
0.1773,0.0007,0.0000,0.0001,0.1761,0.0003,200,6.0098
0.3518,0.0003,0.0000,0.0001,0.3511,0.0001,200,6.0100
0.1768,0.0006,0.0000,0.0001,0.1758,0.0003,200,7.0094
0.1771,0.0006,0.0000,0.0001,0.1760,0.0004,200,7.0102
0.1760,0.0001,0.0000,0.0001,0.1755,0.0001,200,8.0100
0.1773,0.0008,0.0000,0.0001,0.1761,0.0003,200,8.0090
0.1760,0.0002,0.0000,0.0001,0.1754,0.0003,200,9.0100
0.3541,0.0004,0.0000,0.0001,0.3534,0.0002,200,9.0098
0.1805,0.0017,0.0000,0.0001,0.1785,0.0001,200,10.0275
0.1802,0.0007,0.0000,0.0001,0.1771,0.0002,200,10.0278
0.1837,0.0006,0.0000,0.0002,0.1824,0.0003,200,11.0101
0.1906,0.0008,0.0000,0.0001,0.1895,0.0002,200,11.0090
0.1778,0.0005,0.0000,0.0001,0.1765,0.0007,200,12.0100
0.1800,0.0013,0.0000,0.0001,0.1783,0.0002,200,12.0091
0.1799,0.0009,0.0000,0.0001,0.1786,0.0002,200,13.0102
0.1842,0.0015,0.0000,0.0001,0.1825,0.0002,200,13.0099
0.1893,0.0012,0.0000,0.0001,0.1866,0.0013,200,14.0107
0.1908,0.0004,0.0000,0.0001,0.1900,0.0003,200,14.0113
0.1794,0.0009,0.0000,0.0001,0.1777,0.0007,200,15.0097
0.3543,0.0013,0.0000,0.0001,0.3526,0.0002,200,15.0104
0.1843,0.0003,0.0000,0.0001,0.1802,0.0036,200,16.0100
0.2240,0.0005,0.0000,0.0001,0.2216,0.0018,200,16.0094
0.1810,0.0020,0.0000,0.0002,0.1785,0.0003,200,17.0131
0.1892,0.0019,0.0000,0.0001,0.1869,0.0003,200,17.0132
0.1846,0.0041,0.0000,0.0001,0.1797,0.0002,200,18.0997
0.1946,0.0080,0.0000,0.0001,0.1861,0.0004,200,18.0970
0.1961,0.0005,0.0000,0.0001,0.1841,0.0113,200,19.0102
0.1974,0.0006,0.0000,0.0001,0.1965,0.0001,200,19.0103
0.1776,0.0011,0.0000,0.0001,0.1759,0.0004,200,20.0098
0.1787,0.0006,0.0000,0.0001,0.1778,0.0001,200,20.0102
0.1811,0.0008,0.0000,0.0001,0.1800,0.0002,200,21.0100
0.2026,0.0007,0.0000,0.0001,0.1932,0.0085,200,21.0090
0.2293,0.0009,0.0000,0.0004,0.2278,0.0002,200,22.0098
0.2417,0.0008,0.0000,0.0001,0.2304,0.0105,200,22.0108
0.1788,0.0019,0.0000,0.0001,0.1766,0.0002,200,23.0098
0.1789,0.0024,0.0000,0.0002,0.1763,0.0001,200,23.0104
0.1769,0.0003,0.0000,0.0001,0.1763,0.0002,200,24.0104
0.1784,0.0005,0.0000,0.0002,0.1775,0.0001,200,24.0101
0.1773,0.0003,0.0000,0.0000,0.1763,0.0004,200,25.0106
0.1787,0.0014,0.0000,0.0001,0.1769,0.0001,200,25.0093
0.1795,0.0031,0.0000,0.0001,0.1759,0.0003,200,26.0095
0.1771,0.0011,0.0000,0.0001,0.1757,0.0001,200,26.0126
0.1771,0.0006,0.0000,0.0002,0.1761,0.0002,200,27.0090
0.1776,0.0006,0.0000,0.0001,0.1762,0.0002,200,27.0112
0.1768,0.0009,0.0000,0.0002,0.1756,0.0001,200,28.0162
0.1771,0.0011,0.0000,0.0001,0.1759,0.0001,200,28.0167
0.1770,0.0006,0.0000,0.0001,0.1760,0.0002,200,29.0089
0.3515,0.0005,0.0000,0.0001,0.3505,0.0002,200,29.0107
0.1764,0.0004,0.0000,0.0001,0.1757,0.0002,200,30.0094
0.1769,0.0004,0.0000,0.0000,0.1762,0.0002,200,30.0101
0.1757,0.0004,0.0000,0.0001,0.1751,0.0002,200,31.0131
0.1769,0.0011,0.0000,0.0001,0.1756,0.0001,200,31.0126
0.2388,0.0109,0.0000,0.0001,0.2273,0.0002,200,32.2542
0.4133,0.0097,0.0000,0.0001,0.4034,0.0001,200,32.2557
0.1886,0.0065,0.0000,0.0004,0.1814,0.0002,200,33.0774
0.1893,0.0008,0.0000,0.0001,0.1783,0.0001,200,33.0788
0.1774,0.0004,0.0000,0.0001,0.1768,0.0001,200,34.0125
0.1781,0.0004,0.0000,0.0001,0.1776,0.0001,200,34.0125
0.1771,0.0007,0.0000,0.0001,0.1761,0.0002,200,35.0120
0.1793,0.0009,0.0000,0.0001,0.1763,0.0001,200,35.0098
0.1772,0.0012,0.0000,0.0000,0.1758,0.0002,200,36.0149
0.1773,0.0011,0.0000,0.0001,0.1760,0.0001,200,36.0148
0.1767,0.0006,0.0000,0.0001,0.1755,0.0005,200,37.0106
0.1779,0.0005,0.0000,0.0005,0.1766,0.0003,200,37.0106
0.1779,0.0007,0.0000,0.0001,0.1768,0.0003,200,38.0101
0.1780,0.0007,0.0000,0.0001,0.1769,0.0002,200,38.0099
0.1773,0.0006,0.0000,0.0001,0.1764,0.0002,200,39.0126
0.1777,0.0010,0.0000,0.0001,0.1763,0.0002,200,39.0124
0.1770,0.0004,0.0000,0.0001,0.1763,0.0002,200,40.0102
0.1771,0.0005,0.0000,0.0001,0.1765,0.0000,200,40.0101
0.1773,0.0003,0.0000,0.0004,0.1764,0.0002,200,41.0150
0.1864,0.0012,0.0000,0.0003,0.1847,0.0002,200,41.0142
0.1755,0.0002,0.0000,0.0001,0.1752,0.0001,200,42.0102
0.1760,0.0005,0.0000,0.0001,0.1754,0.0001,200,42.0098
0.1787,0.0007,0.0000,0.0001,0.1776,0.0002,200,43.0100
0.1794,0.0008,0.0000,0.0001,0.1784,0.0001,200,43.0100
0.1774,0.0007,0.0000,0.0001,0.1764,0.0002,200,44.0116
0.1784,0.0018,0.0000,0.0001,0.1764,0.0001,200,44.0121
0.1819,0.0009,0.0000,0.0001,0.1804,0.0004,200,45.0093
0.3589,0.0005,0.0000,0.0001,0.3581,0.0002,200,45.0100
0.1764,0.0006,0.0000,0.0001,0.1755,0.0002,200,46.0118
0.1782,0.0007,0.0000,0.0001,0.1772,0.0002,200,46.0116
0.1904,0.0012,0.0000,0.0002,0.1888,0.0001,200,47.1657
0.2257,0.0006,0.0000,0.0005,0.2245,0.0001,200,47.1622
0.1768,0.0007,0.0000,0.0001,0.1758,0.0002,200,48.0093
0.1766,0.0003,0.0000,0.0002,0.1759,0.0001,200,48.0100
0.1767,0.0007,0.0000,0.0001,0.1758,0.0001,200,49.0091
0.3507,0.0003,0.0000,0.0001,0.3502,0.0001,200,49.0101
0.1782,0.0014,0.0000,0.0001,0.1760,0.0003,200,50.0089
0.1792,0.0020,0.0000,0.0001,0.1770,0.0001,200,50.0112
0.1767,0.0004,0.0000,0.0001,0.1761,0.0001,200,51.0100
0.1775,0.0006,0.0000,0.0001,0.1763,0.0004,200,51.0092
0.1769,0.0005,0.0000,0.0001,0.1762,0.0001,200,52.0100
0.1773,0.0006,0.0000,0.0001,0.1763,0.0003,200,52.0098
0.1770,0.0010,0.0000,0.0001,0.1756,0.0002,200,53.0089
0.3519,0.0002,0.0000,0.0000,0.3515,0.0002,200,53.0099
0.1774,0.0009,0.0000,0.0001,0.1761,0.0003,200,54.0096
0.1770,0.0006,0.0000,0.0000,0.1762,0.0001,200,54.0100
0.1804,0.0045,0.0000,0.0000,0.1756,0.0002,200,55.0097
0.1771,0.0008,0.0000,0.0000,0.1760,0.0001,200,55.0131
0.1801,0.0004,0.0000,0.0002,0.1789,0.0006,200,56.0156
0.1847,0.0007,0.0000,0.0001,0.1813,0.0020,200,56.0151
0.1756,0.0004,0.0000,0.0000,0.1751,0.0001,200,57.0099
0.1793,0.0008,0.0000,0.0001,0.1783,0.0001,200,57.0093
0.1770,0.0008,0.0000,0.0001,0.1759,0.0002,200,58.0089
0.1766,0.0004,0.0000,0.0001,0.1759,0.0001,200,58.0100
0.1777,0.0006,0.0000,0.0001,0.1766,0.0004,200,59.0100
0.1778,0.0005,0.0000,0.0001,0.1769,0.0002,200,59.0100
0.1777,0.0011,0.0000,0.0001,0.1756,0.0008,200,60.0144
0.1794,0.0011,0.0000,0.0001,0.1780,0.0001,200,60.0144
