response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1790,0.0018,0.0000,0.0002,0.1763,0.0006,200,1.0241
0.1791,0.0018,0.0000,0.0001,0.1764,0.0007,200,1.0240
0.1814,0.0013,0.0000,0.0001,0.1793,0.0006,200,1.0247
0.1812,0.0006,0.0000,0.0001,0.1802,0.0004,200,1.0256
0.1850,0.0010,0.0000,0.0004,0.1832,0.0001,200,1.0243
0.3574,0.0002,0.0000,0.0001,0.3570,0.0001,200,1.0262
0.3594,0.0013,0.0000,0.0001,0.3579,0.0001,200,1.0258
0.5352,0.0006,0.0000,0.0001,0.5342,0.0001,200,1.0261
0.1765,0.0003,0.0000,0.0001,0.1759,0.0001,200,2.0148
0.1763,0.0002,0.0000,0.0001,0.1758,0.0001,200,2.0150
0.1766,0.0004,0.0000,0.0002,0.1760,0.0000,200,2.0147
0.1817,0.0004,0.0000,0.0001,0.1796,0.0016,200,2.0142
0.1828,0.0007,0.0000,0.0002,0.1817,0.0003,200,2.0145
0.3524,0.0004,0.0000,0.0000,0.3517,0.0002,200,2.0149
0.3581,0.0006,0.0000,0.0001,0.3566,0.0007,200,2.0146
0.3592,0.0004,0.0000,0.0001,0.3583,0.0004,200,2.0148
0.1762,0.0005,0.0000,0.0002,0.1752,0.0001,200,3.0140
0.1768,0.0001,0.0000,0.0001,0.1764,0.0001,200,3.0145
0.1776,0.0002,0.0000,0.0002,0.1771,0.0001,200,3.0143
0.1792,0.0002,0.0000,0.0002,0.1785,0.0002,200,3.0142
0.1859,0.0002,0.0000,0.0002,0.1854,0.0001,200,3.0144
0.1879,0.0006,0.0000,0.0001,0.1871,0.0001,200,3.0139
0.3611,0.0003,0.0000,0.0001,0.3605,0.0002,200,3.0144
0.3619,0.0008,0.0000,0.0003,0.3607,0.0001,200,3.0137
0.1771,0.0005,0.0000,0.0004,0.1761,0.0001,200,4.0141
0.1768,0.0003,0.0000,0.0000,0.1764,0.0000,200,4.0145
