response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2858,0.0241,0.0000,0.0001,0.2408,0.0003,200,1.0096
0.4866,0.0240,0.0000,0.0003,0.4408,0.0009,200,1.0094
0.1792,0.0008,0.0000,0.0000,0.1780,0.0003,200,2.0101
0.3563,0.0011,0.0000,0.0001,0.3546,0.0005,200,2.0097
0.1777,0.0008,0.0000,0.0001,0.1762,0.0006,200,3.0101
0.3532,0.0010,0.0000,0.0001,0.3519,0.0002,200,3.0101
0.1769,0.0004,0.0000,0.0000,0.1762,0.0003,200,4.0105
0.3526,0.0002,0.0000,0.0003,0.3519,0.0002,200,4.0107
0.1765,0.0008,0.0000,0.0001,0.1754,0.0001,200,5.0098
0.3530,0.0009,0.0000,0.0001,0.3517,0.0003,200,5.0096
0.1772,0.0004,0.0000,0.0001,0.1765,0.0002,200,6.0099
0.3531,0.0005,0.0000,0.0002,0.3523,0.0002,200,6.0102
0.1764,0.0004,0.0000,0.0001,0.1756,0.0002,200,7.0099
0.3523,0.0004,0.0000,0.0001,0.3515,0.0002,200,7.0098
0.1774,0.0004,0.0000,0.0001,0.1768,0.0001,200,8.0928
0.3614,0.0002,0.0000,0.0001,0.3530,0.0079,200,8.0929
0.1772,0.0007,0.0000,0.0001,0.1763,0.0001,200,9.0100
0.3521,0.0005,0.0000,0.0001,0.3512,0.0002,200,9.0101
0.1833,0.0013,0.0000,0.0001,0.1817,0.0001,200,10.0096
0.3589,0.0006,0.0000,0.0001,0.3577,0.0004,200,10.0098
0.1763,0.0004,0.0000,0.0003,0.1753,0.0002,200,11.0101
0.3542,0.0004,0.0000,0.0002,0.3533,0.0003,200,11.0101
0.1772,0.0004,0.0000,0.0001,0.1766,0.0001,200,12.0101
0.3520,0.0002,0.0000,0.0002,0.3515,0.0001,200,12.0103
0.1768,0.0004,0.0000,0.0001,0.1761,0.0002,200,13.0096
0.3515,0.0003,0.0000,0.0001,0.3509,0.0002,200,13.0096
0.1770,0.0005,0.0000,0.0000,0.1763,0.0001,200,14.0103
0.3520,0.0004,0.0000,0.0002,0.3512,0.0002,200,14.0105
0.1764,0.0006,0.0000,0.0001,0.1755,0.0002,200,15.0099
0.3520,0.0003,0.0000,0.0001,0.3515,0.0001,200,15.0102
0.1769,0.0003,0.0000,0.0001,0.1762,0.0002,200,16.0163
0.3518,0.0002,0.0000,0.0001,0.3514,0.0002,200,16.0166
0.1774,0.0005,0.0000,0.0001,0.1766,0.0002,200,17.0121
0.3533,0.0005,0.0000,0.0001,0.3525,0.0002,200,17.0121
0.1771,0.0006,0.0000,0.0001,0.1761,0.0002,200,18.0101
0.3528,0.0005,0.0000,0.0001,0.3521,0.0002,200,18.0104
0.1851,0.0009,0.0000,0.0005,0.1834,0.0004,200,19.0103
0.3614,0.0008,0.0000,0.0103,0.3493,0.0009,200,19.0107
0.1803,0.0014,0.0000,0.0001,0.1786,0.0001,200,20.0102
0.3553,0.0005,0.0000,0.0003,0.3543,0.0001,200,20.0110
0.1768,0.0005,0.0000,0.0001,0.1759,0.0002,200,21.0106
0.3512,0.0002,0.0000,0.0001,0.3508,0.0001,200,21.0109
0.2774,0.0005,0.0000,0.0004,0.2762,0.0003,200,22.2122
0.6051,0.0010,0.0000,0.0001,0.6039,0.0001,200,22.2120
0.1770,0.0006,0.0000,0.0001,0.1761,0.0002,200,23.0103
0.3518,0.0005,0.0000,0.0001,0.3510,0.0003,200,23.0105
0.1767,0.0008,0.0000,0.0001,0.1755,0.0001,200,24.0106
0.3513,0.0005,0.0000,0.0001,0.3505,0.0001,200,24.0108
0.1826,0.0005,0.0000,0.0000,0.1818,0.0002,200,25.0095
0.3547,0.0023,0.0000,0.0000,0.3522,0.0002,200,25.0096
0.1771,0.0008,0.0000,0.0001,0.1760,0.0002,200,26.0113
0.3520,0.0008,0.0000,0.0001,0.3509,0.0001,200,26.0111
0.1839,0.0005,0.0000,0.0002,0.1828,0.0003,200,27.0096
0.3608,0.0009,0.0000,0.0000,0.3597,0.0002,200,27.0096
0.1818,0.0041,0.0000,0.0001,0.1774,0.0002,200,28.0096
0.3547,0.0005,0.0000,0.0001,0.3539,0.0002,200,28.0132
0.1785,0.0024,0.0000,0.0001,0.1758,0.0001,200,29.0101
0.1787,0.0025,0.0000,0.0001,0.1759,0.0001,200,29.0099
0.1762,0.0009,0.0000,0.0000,0.1752,0.0001,200,30.0100
0.3512,0.0006,0.0000,0.0001,0.3504,0.0001,200,30.0099
0.1774,0.0010,0.0000,0.0001,0.1761,0.0001,200,31.0100
0.3531,0.0011,0.0000,0.0001,0.3518,0.0001,200,31.0102
0.1766,0.0004,0.0000,0.0001,0.1760,0.0001,200,32.0094
0.1764,0.0002,0.0000,0.0002,0.1759,0.0001,200,32.0097
0.1769,0.0005,0.0000,0.0001,0.1762,0.0002,200,33.0103
0.3519,0.0002,0.0000,0.0001,0.3512,0.0003,200,33.0105
0.1772,0.0010,0.0000,0.0001,0.1759,0.0002,200,34.0102
0.1777,0.0009,0.0000,0.0001,0.1763,0.0003,200,34.0101
0.1763,0.0005,0.0000,0.0001,0.1756,0.0001,200,35.0099
0.1782,0.0007,0.0000,0.0001,0.1773,0.0001,200,35.0104
0.1772,0.0007,0.0000,0.0001,0.1762,0.0001,200,36.0101
0.1771,0.0009,0.0000,0.0001,0.1761,0.0001,200,36.0101
0.1783,0.0004,0.0000,0.0001,0.1775,0.0002,200,37.0532
0.1864,0.0008,0.0000,0.0001,0.1851,0.0003,200,37.0533
0.1763,0.0008,0.0000,0.0001,0.1753,0.0001,200,38.0098
0.1774,0.0008,0.0000,0.0001,0.1765,0.0001,200,38.0098
0.1771,0.0005,0.0000,0.0001,0.1763,0.0001,200,39.0094
0.3522,0.0005,0.0000,0.0001,0.3515,0.0001,200,39.0100
0.1767,0.0005,0.0000,0.0001,0.1759,0.0001,200,40.0097
0.3524,0.0003,0.0000,0.0001,0.3518,0.0002,200,40.0100
