,ts,value
0,1675854723,0.21714667182864486
1,1675854724,0.20446703024337265
2,1675854725,0.210951309088007
3,1675854726,0.2161403228269124
4,1675854727,0.21473376488658022
5,1675854728,0.22408182979319494
6,1675854729,0.22408182979319494
7,1675854730,0.21646445711334514
8,1675854731,0.21801589836442659
9,1675854732,0.21010901581358918
10,1675854733,0.21639831203918772
11,1675854734,0.2159095937208694
12,1675854735,0.2154208754025511
13,1675854736,0.21493215708423277
14,1675854737,0.2126514207411981
15,1675854738,0.21304452638848617
16,1675854739,0.20993927787388675
17,1675854740,0.20658710031985827
18,1675854741,0.20651338661741184
19,1675854742,0.20576686808275066
20,1675854743,0.2150741350622929
21,1675854744,0.2150741350622929
22,1675854745,0.2150741350622929
23,1675854746,0.2154588066999383
24,1675854747,0.2093402502950722
25,1675854748,0.20919082812745482
26,1675854749,0.209088521240088
27,1675854750,0.21428426096176856
28,1675854751,0.21418195407440174
29,1675854752,0.19776487946204044
30,1675854753,0.2069030714614383
31,1675854754,0.18058847112445117
32,1675854755,0.1846446374422792
33,1675854756,0.20952372206582873
34,1675854757,0.2128805123461253
35,1675854758,0.21340305050792618
36,1675854759,0.21795113557854773
37,1675854760,0.21974554202549032
38,1675854761,0.21974554202549032
39,1675854762,0.21916609393697972
40,1675854763,0.22227165751026026
41,1675854764,0.22162438906123805
42,1675854765,0.2226235896926029
43,1675854766,0.22353462047716177
44,1675854767,0.22511583171012403
45,1675854768,0.2255863491591463
46,1675854769,0.2327209456170509
47,1675854770,0.2394639517840735
48,1675854771,0.2394639517840735
49,1675854772,0.2417202483691692
50,1675854773,0.24082889516769537
51,1675854774,0.23581757896266464
52,1675854775,0.2233106946727125
53,1675854776,0.21980697601434243
54,1675854777,0.22035789917806473
55,1675854778,0.220908822341787
56,1675854779,0.2222521304344681
57,1675854780,0.21960765882553498
58,1675854781,0.22015858198925728
59,1675854782,0.21841648641013586
60,1675854783,0.21350091606071675
61,1675854784,0.202557500929881
62,1675854785,0.20901329994013282
63,1675854786,0.2184995438217617
64,1675854787,0.2184995438217617
65,1675854788,0.2107290182247494
66,1675854789,0.2103148166235456
67,1675854790,0.2159494487029668
68,1675854791,0.21185334699422528
69,1675854792,0.21489450222421155
70,1675854793,0.21237039145353745
71,1675854794,0.21246739365524245
72,1675854795,0.22569523131210353
73,1675854796,0.22569523131210353
74,1675854797,0.22604603952733746
75,1675854798,0.2218515687026471
76,1675854799,0.22698243448647573
77,1675854800,0.21692801054571112
78,1675854801,0.22000732413028376
79,1675854802,0.22475752392898052
80,1675854803,0.20344200526011844
81,1675854804,0.20342328827824094
82,1675854805,0.20693969130114465
83,1675854806,0.2017599260189151
84,1675854807,0.19715337505571814
85,1675854808,0.20297085778713223
86,1675854809,0.2085136560769647
87,1675854810,0.2083234270676141
88,1675854811,0.2081331980582635
89,1675854812,0.20464275443852023
90,1675854813,0.20707440494294518
91,1675854814,0.20393307674838457
92,1675854815,0.20393482986929493
93,1675854816,0.2137486870394543
94,1675854817,0.21420839817698153
95,1675854818,0.22596456741789794
96,1675854819,0.226072140795014
97,1675854820,0.22700182378024023
98,1675854821,0.2230490588345132
99,1675854822,0.21356628456864712
100,1675854823,0.20123905554748947
101,1675854824,0.19779569971222677
102,1675854825,0.19894579504608637
103,1675854826,0.19680281748800377
104,1675854827,0.1957709396140506
105,1675854828,0.20109888951643476
106,1675854829,0.20419338652365646
107,1675854830,0.20749985957441894
108,1675854831,0.20796349944773854
109,1675854832,0.20337601703631394
110,1675854833,0.21138212099853138
111,1675854834,0.21717209125697412
112,1675854835,0.21087869005346607
113,1675854836,0.20423844208902067
114,1675854837,0.20793819034482033
115,1675854838,0.20617988821218558
116,1675854839,0.20347430371500083
117,1675854840,0.207448977893026
118,1675854841,0.197226806068918
119,1675854842,0.19565672500797315
120,1675854843,0.18976273937369026
