response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1772,0.0005,0.0000,0.0002,0.1759,0.0003,200,1.0166
0.1771,0.0004,0.0000,0.0001,0.1761,0.0002,200,1.0169
0.1766,0.0007,0.0000,0.0001,0.1755,0.0001,200,2.0170
0.3526,0.0008,0.0000,0.0001,0.3516,0.0001,200,2.0171
0.1769,0.0005,0.0000,0.0001,0.1761,0.0001,200,3.0159
0.1773,0.0010,0.0000,0.0001,0.1761,0.0001,200,3.0155
0.1836,0.0076,0.0000,0.0003,0.1755,0.0002,200,4.0162
0.1844,0.0072,0.0000,0.0001,0.1769,0.0001,200,4.0164
0.1790,0.0024,0.0000,0.0001,0.1762,0.0001,200,5.0295
0.1792,0.0027,0.0000,0.0001,0.1764,0.0001,200,5.0294
0.1770,0.0007,0.0000,0.0000,0.1760,0.0002,200,6.2211
0.1783,0.0003,0.0000,0.0001,0.1777,0.0002,200,6.2214
0.1760,0.0003,0.0000,0.0001,0.1754,0.0001,200,7.0166
0.1762,0.0005,0.0000,0.0001,0.1755,0.0001,200,7.0165
0.1769,0.0002,0.0000,0.0001,0.1764,0.0002,200,8.0160
0.1771,0.0004,0.0000,0.0001,0.1764,0.0002,200,8.0158
0.1765,0.0008,0.0000,0.0000,0.1752,0.0003,200,9.0162
0.1762,0.0003,0.0000,0.0001,0.1757,0.0000,200,9.0166
0.1770,0.0006,0.0000,0.0001,0.1760,0.0001,200,10.0164
0.1769,0.0007,0.0000,0.0000,0.1760,0.0000,200,10.0165
0.1766,0.0004,0.0000,0.0001,0.1760,0.0002,200,11.0161
0.3524,0.0010,0.0000,0.0000,0.3510,0.0003,200,11.0163
0.1839,0.0077,0.0000,0.0001,0.1759,0.0002,200,12.0157
0.1840,0.0073,0.0000,0.0001,0.1766,0.0001,200,12.0158
0.1872,0.0009,0.0000,0.0001,0.1859,0.0003,200,13.0167
0.1875,0.0010,0.0000,0.0001,0.1862,0.0002,200,13.0165
0.1767,0.0009,0.0000,0.0001,0.1756,0.0001,200,14.0168
0.1769,0.0007,0.0000,0.0001,0.1760,0.0001,200,14.0175
0.1767,0.0007,0.0000,0.0001,0.1758,0.0001,200,15.0168
0.1766,0.0005,0.0000,0.0001,0.1758,0.0001,200,15.0170
0.1779,0.0006,0.0000,0.0001,0.1770,0.0002,200,16.0177
0.1868,0.0011,0.0000,0.0001,0.1854,0.0001,200,16.0172
0.1768,0.0006,0.0000,0.0002,0.1759,0.0001,200,17.0168
0.1777,0.0010,0.0000,0.0001,0.1765,0.0000,200,17.0160
0.1767,0.0009,0.0000,0.0001,0.1756,0.0001,200,18.0157
0.1764,0.0006,0.0000,0.0001,0.1757,-0.0000,200,18.0160
0.1763,0.0003,0.0000,0.0001,0.1756,0.0001,200,19.0175
0.1765,0.0004,0.0000,0.0001,0.1760,0.0001,200,19.0175
0.1765,0.0004,0.0000,0.0001,0.1758,0.0001,200,20.0160
0.1763,0.0007,0.0000,0.0001,0.1753,0.0001,200,20.0163
0.1837,0.0011,0.0000,0.0001,0.1820,0.0002,200,21.1858
0.1876,0.0015,0.0000,-0.0000,0.1860,0.0002,200,21.1858
0.1776,0.0010,0.0000,0.0001,0.1763,0.0001,200,22.0211
0.3526,0.0009,0.0000,0.0001,0.3513,0.0002,200,22.0212
0.1769,0.0009,0.0000,0.0001,0.1756,0.0003,200,23.0158
0.3528,0.0009,0.0000,0.0001,0.3513,0.0005,200,23.0160
0.1762,0.0007,0.0000,0.0001,0.1752,0.0001,200,24.0165
0.1775,0.0007,0.0000,0.0001,0.1764,0.0003,200,24.0165
0.1864,0.0004,0.0000,0.0001,0.1857,0.0001,200,25.0191
0.3615,0.0005,0.0000,0.0001,0.3608,0.0001,200,25.0191
0.1781,0.0006,0.0000,0.0001,0.1771,0.0003,200,26.0177
0.3549,0.0025,0.0000,0.0003,0.3519,0.0001,200,26.0172
0.1768,0.0009,0.0000,0.0001,0.1754,0.0002,200,27.0168
0.1767,0.0005,0.0000,0.0002,0.1757,0.0002,200,27.0168
0.1767,0.0009,0.0000,0.0001,0.1755,0.0002,200,28.0161
0.1767,0.0010,0.0000,0.0001,0.1756,0.0001,200,28.0162
0.1768,0.0004,0.0000,0.0001,0.1760,0.0002,200,29.0169
0.1771,0.0008,0.0000,0.0001,0.1760,0.0002,200,29.0172
0.1771,0.0008,0.0000,0.0001,0.1761,0.0001,200,30.0157
0.3522,0.0008,0.0000,0.0002,0.3510,0.0001,200,30.0155
0.1761,0.0003,0.0000,0.0001,0.1755,0.0002,200,31.0166
0.1766,0.0004,0.0000,0.0001,0.1760,0.0001,200,31.0162
0.1785,0.0016,0.0000,0.0001,0.1766,0.0002,200,32.0161
0.1784,0.0020,0.0000,0.0005,0.1759,0.0001,200,32.0163
0.1765,0.0005,0.0000,0.0001,0.1755,0.0002,200,33.0160
0.1767,0.0005,0.0000,0.0001,0.1758,0.0001,200,33.0160
0.1769,0.0005,0.0000,0.0001,0.1761,0.0001,200,34.0166
0.1768,0.0004,0.0000,0.0002,0.1761,0.0001,200,34.0167
