,ts,value
0,1675853251,0.4330157361364131
1,1675853252,0.42187138903292515
2,1675853253,0.42401378191169653
3,1675853254,0.42325580964209264
4,1675853255,0.4224978373724888
5,1675853256,0.4231830902488005
6,1675853257,0.42403349160148585
7,1675853258,0.4461527273452934
8,1675853259,0.4203986071073585
9,1675853260,0.4200673679626143
10,1675853261,0.4092342883373557
11,1675853262,0.4165594497979737
12,1675853263,0.43513592099418696
13,1675853264,0.4369183301456833
14,1675853265,0.44145318398118466
15,1675853266,0.4434096557532489
16,1675853267,0.4453661275253131
17,1675853268,0.4473225992973773
18,1675853269,0.4492790710694414
19,1675853270,0.4620675946930644
20,1675853271,0.46249864020804393
21,1675853272,0.46292968572302334
22,1675853273,0.44823201842683785
23,1675853274,0.4628448214269963
24,1675853275,0.4571170405725573
25,1675853276,0.44524606810329154
26,1675853277,0.4491903610413601
27,1675853278,0.429748545316938
28,1675853279,0.4444524870372802
29,1675853280,0.4411913898980934
30,1675853281,0.43058998112370594
31,1675853282,0.44044644065213706
32,1675853283,0.4412658057301004
33,1675853284,0.44824293508693663
34,1675853285,0.44797549012285526
35,1675853286,0.4833625305333717
36,1675853287,0.4942203734802307
37,1675853288,0.4829275166547336
38,1675853289,0.4919211712043898
39,1675853290,0.49579144579356305
40,1675853291,0.4702028805518799
41,1675853292,0.48171277452155664
42,1675853293,0.47164228170324324
43,1675853294,0.4720002181638492
44,1675853295,0.45959108884057215
45,1675853296,0.4560808588751089
46,1675853297,0.46541278918556794
47,1675853298,0.47834043424502776
48,1675853299,0.5035297554134766
49,1675853300,0.5055489876911933
50,1675853301,0.50756821996891
51,1675853302,0.5064883512767583
52,1675853303,0.5425517721125945
53,1675853304,0.5657046642160327
54,1675853305,0.5604414084824135
55,1675853306,0.5683458356711151
56,1675853307,0.5816949291925791
57,1675853308,0.5681529164023885
58,1675853309,0.5715059427549571
59,1675853310,0.5735998382536781
60,1675853311,0.5778618053808227
61,1675853312,0.5713588754469439
62,1675853313,0.5665310945431259
63,1675853314,0.5699272259846119
64,1675853315,0.5726483877106284
65,1675853316,0.5677193085970182
66,1675853317,0.5697973001017659
67,1675853318,0.568389152632094
68,1675853319,0.5704671441368417
69,1675853320,0.5725451356415894
70,1675853321,0.5713070592370927
71,1675853322,0.5699041004933136
72,1675853323,0.5594754477637104
73,1675853324,0.5693130792327189
74,1675853325,0.573674296987033
75,1675853326,0.5901175356257252
76,1675853327,0.5858813149851722
77,1675853328,0.5655822654883428
78,1675853329,0.5688819001094509
79,1675853330,0.5622844891662352
80,1675853331,0.5753482592664273
81,1675853332,0.588780143445278
82,1675853333,0.5904493875303748
83,1675853334,0.5345606882585009
84,1675853335,0.535206114291135
85,1675853336,0.5482266493915368
86,1675853337,0.5324037648485678
87,1675853338,0.5260521532150654
88,1675853339,0.5358122833426654
89,1675853340,0.537937057085066
90,1675853341,0.5465220565728947
91,1675853342,0.542031503575184
92,1675853343,0.542031503575184
93,1675853344,0.542031503575184
94,1675853345,0.542031503575184
95,1675853346,0.5344417727132553
96,1675853347,0.5334452444682822
97,1675853348,0.5573266343234137
98,1675853349,0.5627791530054705
99,1675853350,0.5628650273281101
100,1675853351,0.5629509016507496
101,1675853352,0.5667104436220356
102,1675853353,0.5535895489831054
103,1675853354,0.5335361928825523
104,1675853355,0.5368915568963109
105,1675853356,0.544371988225524
106,1675853357,0.557713757030521
107,1675853358,0.5715814641906728
108,1675853359,0.5807194009412248
109,1675853360,0.5813351580217601
110,1675853361,0.5860614151217026
111,1675853362,0.5808577809573251
112,1675853363,0.5786395387336551
113,1675853364,0.5793430910404109
114,1675853365,0.5679503476201787
115,1675853366,0.5609504412059633
116,1675853367,0.5493055210512218
117,1675853368,0.5428162786780707
118,1675853369,0.5428963417130976
119,1675853370,0.5429764047481248
120,1675853371,0.5052881871132532
