response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1769,0.0006,0.0000,0.0002,0.1756,0.0003,200,1.3328
0.1765,0.0005,0.0000,0.0001,0.1757,0.0001,200,1.3334
0.1775,0.0005,0.0000,0.0003,0.1764,0.0001,200,1.3334
0.1782,0.0008,0.0000,0.0002,0.1770,0.0000,200,1.3327
0.3527,0.0009,0.0000,0.0000,0.3512,0.0002,200,1.3328
0.5277,0.0003,0.0000,0.0001,0.5268,0.0001,200,1.3339
0.1774,0.0004,0.0000,0.0001,0.1768,0.0001,200,2.3332
0.1776,0.0003,0.0000,0.0002,0.1770,0.0001,200,2.3330
0.1781,0.0017,0.0000,0.0001,0.1761,0.0001,200,2.3327
0.1792,0.0014,0.0000,0.0000,0.1775,0.0003,200,2.3334
0.1815,0.0006,0.0000,0.0003,0.1806,0.0001,200,2.3326
0.3528,0.0004,0.0000,0.0002,0.3518,0.0003,200,2.3333
0.1770,0.0010,0.0000,0.0001,0.1755,0.0002,200,3.3327
0.1776,0.0006,0.0000,0.0002,0.1767,0.0001,200,3.3328
0.1776,0.0008,0.0000,0.0002,0.1765,0.0001,200,3.3328
0.3550,0.0006,0.0000,0.0002,0.3540,0.0002,200,3.3329
0.3556,0.0007,0.0000,0.0001,0.3547,0.0001,200,3.3330
0.5301,0.0002,0.0000,0.0001,0.5296,0.0002,200,3.3333
0.1772,0.0004,0.0000,0.0002,0.1765,0.0001,200,4.3334
0.1775,0.0004,0.0000,0.0002,0.1767,0.0002,200,4.3332
0.1770,0.0003,0.0000,0.0002,0.1764,-0.0000,200,4.3336
0.1818,0.0006,0.0000,0.0001,0.1809,0.0001,200,4.3329
0.1854,0.0006,0.0000,0.0000,0.1844,0.0003,200,4.3333
0.3654,0.0002,0.0000,0.0001,0.3650,0.0001,200,4.3335
0.1763,0.0005,0.0000,0.0000,0.1756,0.0001,200,5.3331
0.1763,0.0004,0.0000,0.0001,0.1757,0.0001,200,5.3331
0.1764,0.0004,0.0000,0.0001,0.1757,0.0001,200,5.3330
0.1783,0.0002,0.0000,0.0001,0.1779,0.0001,200,5.3329
0.3544,0.0003,0.0000,0.0001,0.3539,0.0001,200,5.3331
0.3551,0.0005,0.0000,0.0001,0.3544,0.0001,200,5.3324
0.1852,0.0004,0.0000,0.0001,0.1764,0.0001,200,6.3333
0.1766,0.0005,0.0000,-0.0000,0.1760,0.0001,200,6.3419
0.1771,0.0006,0.0000,0.0001,0.1763,0.0001,200,6.3413
0.3526,0.0002,0.0000,0.0002,0.3521,0.0001,200,6.3419
0.3530,0.0004,0.0000,0.0001,0.3525,0.0001,200,6.3416
0.5281,0.0004,0.0000,0.0002,0.5273,0.0002,200,6.3418
0.1767,0.0001,0.0000,0.0002,0.1762,0.0001,200,7.3398
0.1772,0.0007,0.0000,0.0001,0.1762,0.0001,200,7.3394
0.1773,0.0007,0.0000,0.0001,0.1762,0.0003,200,7.3394
0.1806,0.0027,0.0000,0.0002,0.1768,0.0002,200,7.3397
0.3540,0.0002,0.0000,0.0001,0.3524,0.0009,200,7.3394
0.5275,0.0002,0.0000,0.0001,0.5271,0.0001,200,7.3398
0.1768,0.0005,0.0000,0.0001,0.1760,0.0002,200,8.3336
0.1794,0.0004,0.0000,0.0000,0.1787,0.0002,200,8.3340
0.1803,0.0004,0.0000,0.0001,0.1796,0.0001,200,8.3331
0.1800,0.0002,0.0000,0.0001,0.1797,0.0001,200,8.3335
0.3587,0.0004,0.0000,0.0001,0.3581,0.0001,200,8.3332
0.5338,0.0001,0.0000,-0.0000,0.5336,0.0001,200,8.3337
0.1864,0.0004,0.0000,0.0002,0.1778,0.0001,200,9.3334
0.1870,0.0085,0.0000,0.0001,0.1783,0.0001,200,9.3333
0.1890,0.0100,0.0000,0.0001,0.1788,0.0001,200,9.3333
0.1845,0.0002,0.0000,0.0001,0.1840,0.0002,200,9.3419
0.1919,0.0006,0.0000,0.0001,0.1912,0.0001,200,9.3414
0.3674,0.0010,0.0000,0.0001,0.3662,0.0001,200,9.3422
0.1837,0.0077,0.0000,0.0005,0.1753,0.0002,200,10.3328
0.1837,0.0069,0.0000,0.0001,0.1766,0.0001,200,10.3336
0.1841,0.0072,0.0000,0.0005,0.1762,0.0001,200,10.3332
