response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1791,0.0007,0.0000,0.0001,0.1776,0.0003,200,1.0125
0.1790,0.0007,0.0000,0.0001,0.1779,0.0001,200,1.0127
0.1772,0.0005,0.0000,0.0001,0.1763,0.0002,200,2.0126
0.1770,0.0005,0.0000,0.0001,0.1760,0.0001,200,2.0129
0.1813,0.0005,0.0000,0.0001,0.1799,0.0008,200,3.0137
0.1813,0.0005,0.0000,0.0001,0.1805,0.0002,200,3.0137
0.1773,0.0007,0.0000,0.0001,0.1762,0.0002,200,4.0137
0.1881,0.0021,0.0000,0.0001,0.1858,0.0001,200,4.0136
0.1777,0.0005,0.0000,0.0001,0.1768,0.0001,200,5.0152
0.1816,0.0020,0.0000,0.0001,0.1791,0.0004,200,5.0154
0.1782,0.0006,0.0000,0.0001,0.1772,0.0002,200,6.0130
0.1811,0.0010,0.0000,0.0003,0.1798,0.0001,200,6.0128
0.1769,0.0004,0.0000,0.0001,0.1762,0.0002,200,7.0300
0.1904,0.0036,0.0000,0.0001,0.1865,0.0001,200,7.0304
0.1934,0.0004,0.0000,0.0001,0.1927,0.0001,200,8.0131
0.1932,0.0007,0.0000,0.0001,0.1924,0.0000,200,8.0134
0.1803,0.0010,0.0000,0.0001,0.1790,0.0002,200,9.0178
0.1804,0.0010,0.0000,0.0000,0.1789,0.0005,200,9.0178
0.1787,0.0004,0.0000,0.0001,0.1779,0.0002,200,10.0130
0.3546,0.0185,0.0000,0.0001,0.3359,0.0001,200,10.0135
0.2064,0.0006,0.0000,0.0002,0.2052,0.0003,200,11.0134
0.2051,0.0020,0.0000,0.0002,0.2028,0.0001,200,11.0148
0.1799,0.0008,0.0000,0.0007,0.1782,0.0001,200,12.0134
0.1852,0.0005,0.0000,0.0001,0.1843,0.0002,200,12.0136
0.1765,0.0007,0.0000,0.0001,0.1754,0.0002,200,13.0135
0.1771,0.0013,0.0000,0.0002,0.1755,0.0001,200,13.0134
0.1762,0.0010,0.0000,0.0000,0.1748,0.0001,200,14.0123
0.1770,0.0008,0.0000,0.0001,0.1761,0.0001,200,14.0126
0.1768,0.0005,0.0000,0.0001,0.1760,0.0001,200,15.0128
0.1768,0.0010,0.0000,0.0001,0.1753,0.0004,200,15.0131
0.1778,0.0006,0.0000,0.0001,0.1769,0.0002,200,16.0134
0.1793,0.0016,0.0000,0.0001,0.1774,0.0001,200,16.0140
0.1781,0.0018,0.0000,0.0001,0.1760,0.0002,200,17.0139
0.1830,0.0004,0.0000,0.0002,0.1821,0.0002,200,17.0139
0.1773,0.0008,0.0000,0.0000,0.1763,0.0002,200,18.0126
0.1773,0.0008,0.0000,0.0001,0.1763,0.0001,200,18.0126
0.1777,0.0013,0.0000,0.0001,0.1761,0.0002,200,19.0191
0.1781,0.0007,0.0000,0.0001,0.1769,0.0001,200,19.0193
0.1776,0.0013,0.0000,0.0001,0.1759,0.0002,200,20.0126
0.1818,0.0008,0.0000,0.0001,0.1807,0.0002,200,20.0125
0.1765,0.0008,0.0000,0.0001,0.1754,0.0001,200,21.0135
0.1773,0.0006,0.0000,0.0001,0.1765,0.0001,200,21.0128
0.1827,0.0004,0.0000,0.0002,0.1819,0.0001,200,22.0191
0.1828,0.0004,0.0000,0.0003,0.1821,0.0001,200,22.0190
0.1794,0.0029,0.0000,0.0001,0.1761,0.0003,200,23.0192
0.1855,0.0037,0.0000,0.0001,0.1814,0.0002,200,23.0172
0.1781,0.0009,0.0000,0.0001,0.1763,0.0003,200,24.0132
0.1817,0.0015,0.0000,0.0001,0.1798,0.0002,200,24.0131
0.1768,0.0003,0.0000,0.0001,0.1761,0.0002,200,25.0124
0.1765,0.0006,0.0000,0.0001,0.1757,0.0000,200,25.0127
0.1879,0.0110,0.0000,0.0003,0.1765,0.0001,200,26.0270
0.1787,0.0007,0.0000,0.0001,0.1778,0.0001,200,26.0375
0.1769,0.0009,0.0000,0.0000,0.1757,0.0002,200,27.0130
0.1768,0.0005,0.0000,0.0001,0.1760,0.0001,200,27.0131
0.1784,0.0022,0.0000,0.0001,0.1760,0.0001,200,28.0125
0.1784,0.0022,0.0000,0.0001,0.1760,0.0002,200,28.0126
0.1768,0.0004,0.0000,0.0001,0.1761,0.0002,200,29.0169
0.1784,0.0003,0.0000,0.0001,0.1779,0.0001,200,29.0157
0.1848,0.0013,0.0000,0.0001,0.1829,0.0002,200,30.0169
0.1849,0.0010,0.0000,0.0001,0.1836,0.0002,200,30.0172
0.1785,0.0022,0.0000,0.0001,0.1760,0.0002,200,31.0135
0.3543,0.0029,0.0000,0.0001,0.3510,0.0003,200,31.0136
0.1776,0.0013,0.0000,0.0001,0.1760,0.0002,200,32.0128
0.1775,0.0005,0.0000,0.0002,0.1767,0.0001,200,32.0130
0.1815,0.0050,0.0000,0.0001,0.1760,0.0003,200,33.0218
0.1929,0.0123,0.0000,0.0001,0.1803,0.0002,200,33.0138
0.1799,0.0007,0.0000,0.0001,0.1789,0.0002,200,34.0500
0.1924,0.0010,0.0000,0.0001,0.1830,0.0083,200,34.0504
0.1775,0.0012,0.0000,0.0002,0.1756,0.0002,200,35.0197
0.2226,0.0004,0.0000,0.0001,0.2219,0.0002,200,35.0216
0.1851,0.0010,0.0000,0.0003,0.1836,0.0001,200,36.1615
0.2090,0.0086,0.0000,0.0001,0.1954,0.0046,200,36.1635
0.1768,0.0005,0.0000,0.0001,0.1761,0.0001,200,37.0129
0.1770,0.0008,0.0000,0.0001,0.1761,0.0000,200,37.0127
0.1773,0.0008,0.0000,0.0001,0.1763,0.0001,200,38.0126
0.3533,0.0006,0.0000,0.0001,0.3524,0.0001,200,38.0125
0.1836,0.0055,0.0000,0.0014,0.1763,0.0003,200,39.0266
0.1902,0.0096,0.0000,0.0006,0.1799,0.0001,200,39.0224
0.1828,0.0004,0.0000,0.0001,0.1812,0.0011,200,40.0151
0.3707,0.0018,0.0000,0.0001,0.3671,0.0016,200,40.0156
0.1795,0.0008,0.0000,0.0001,0.1782,0.0004,200,41.0319
0.1967,0.0124,0.0000,0.0001,0.1837,0.0004,200,41.0209
