,ts,value
0,1675854236,0.24545594220163844
1,1675854237,0.2453784772881977
2,1675854238,0.22967928211692065
3,1675854239,0.2231492761527412
4,1675854240,0.2236306360054329
5,1675854241,0.23103094191946894
6,1675854242,0.23072312089316846
7,1675854243,0.22039555097928606
8,1675854244,0.21931216676033272
9,1675854245,0.21822878254137934
10,1675854246,0.28365518146172447
11,1675854247,0.2846534564689452
12,1675854248,0.2851332239034271
13,1675854249,0.28561299133790896
14,1675854250,0.2860927587723909
15,1675854251,0.32266687769431585
16,1675854252,0.36017675357503115
17,1675854253,0.3613534009320949
18,1675854254,0.36875822654513396
19,1675854255,0.3623832494269232
20,1675854256,0.34424429715660315
21,1675854257,0.34542094451366695
22,1675854258,0.45842127398055793
23,1675854259,0.4622438826653015
24,1675854260,0.4925940260191732
25,1675854261,0.49413533177310565
26,1675854262,0.5274833939371621
27,1675854263,0.5290246996910947
28,1675854264,0.5305660054450273
29,1675854265,0.5448678160752373
30,1675854266,0.5464091218291698
31,1675854267,0.5479504275831023
32,1675854268,0.5494917333370348
33,1675854269,0.5510330390909673
34,1675854270,0.5305932922753741
35,1675854271,0.5466359522819005
36,1675854272,0.5466359522819005
37,1675854273,0.5498191374064776
38,1675854274,0.5893803691505074
39,1675854275,0.5893803691505074
40,1675854276,0.5840362881305565
41,1675854277,0.5840362881305565
42,1675854278,0.6045654213517169
43,1675854279,0.6207804289346273
44,1675854280,0.6850765798674705
45,1675854281,0.660197811215295
46,1675854282,0.6664004412055327
47,1675854283,0.6672952150261602
48,1675854284,0.6829239356038211
49,1675854285,0.687107689216988
50,1675854286,0.7154130643522171
51,1675854287,0.6955606874522607
52,1675854288,0.7028647522042549
53,1675854289,0.7296889484289425
54,1675854290,0.7255336270325653
55,1675854291,0.7465031558885289
56,1675854292,0.7705715898656189
57,1675854293,0.7791173180156985
58,1675854294,0.7288919126098947
59,1675854295,0.7365809985328013
60,1675854296,0.7024681909971081
61,1675854297,0.6968652878405183
62,1675854298,0.7006824737420801
63,1675854299,0.6501222917243792
64,1675854300,0.6520627667475203
65,1675854301,0.6618566013278443
66,1675854302,0.6552664071425645
67,1675854303,0.6611300442608954
68,1675854304,0.6669936813792264
69,1675854305,0.6602608652619779
70,1675854306,0.6181995880360678
71,1675854307,0.6325825314738215
72,1675854308,0.6389463222707119
73,1675854309,0.6512425455135192
74,1675854310,0.6455955069596485
75,1675854311,0.6111144228944214
76,1675854312,0.6175902725438073
77,1675854313,0.618154438431148
78,1675854314,0.6246336142171388
79,1675854315,0.6207715834451919
80,1675854316,0.6261450666842068
81,1675854317,0.6229842515284628
82,1675854318,0.5882129383845363
83,1675854319,0.6454453050498447
84,1675854320,0.643524828399979
85,1675854321,0.6235267986390806
86,1675854322,0.6495052570238156
87,1675854323,0.6769284605951088
88,1675854324,0.6741981344325348
89,1675854325,0.643095896862657
90,1675854326,0.6464799680266531
91,1675854327,0.6424249015217862
92,1675854328,0.6410914648782335
93,1675854329,0.6410739136108407
94,1675854330,0.6323505119874017
95,1675854331,0.6224955705717925
96,1675854332,0.6373262946964825
97,1675854333,0.6055067618445777
98,1675854334,0.6071600493469413
99,1675854335,0.6063906619291992
100,1675854336,0.6103649927262534
101,1675854337,0.6165144829812327
102,1675854338,0.6587743516291685
103,1675854339,0.6527917712702916
104,1675854340,0.63283138397772
105,1675854341,0.6335548653643454
106,1675854342,0.6078728971286792
107,1675854343,0.6238067593361499
108,1675854344,0.640609937168054
109,1675854345,0.6420674051086622
110,1675854346,0.6582412551050637
111,1675854347,0.6703176401803105
112,1675854348,0.6839218995687458
113,1675854349,0.6943571498132606
114,1675854350,0.6980718660856623
115,1675854351,0.7079756855914482
116,1675854352,0.7063662480575003
117,1675854353,0.6940626014786679
118,1675854354,0.6952913485677193
119,1675854355,0.6965200956567709
120,1675854356,0.6977488427458223
