response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1774,0.0007,0.0000,0.0004,0.1760,0.0002,200,1.0123
0.1774,0.0003,0.0000,0.0004,0.1765,0.0001,200,1.0127
0.1780,0.0009,0.0000,0.0004,0.1764,0.0000,200,1.0121
0.1780,0.0005,0.0000,0.0004,0.1765,0.0006,200,1.0125
0.1840,0.0010,0.0000,0.0004,0.1821,0.0004,200,1.0121
0.3606,0.0007,0.0000,0.0004,0.3591,0.0002,200,1.0122
0.5360,0.0009,0.0000,0.0001,0.5349,0.0001,200,1.0125
0.7119,0.0004,0.0000,0.0003,0.7111,0.0001,200,1.0126
0.1785,0.0003,0.0000,0.0001,0.1780,0.0001,200,2.0114
0.1784,0.0004,0.0000,0.0002,0.1777,0.0000,200,2.0116
0.1783,0.0002,0.0000,0.0001,0.1778,0.0001,200,2.0119
0.1825,0.0002,0.0000,0.0001,0.1818,0.0004,200,2.0118
0.3545,0.0002,0.0000,0.0001,0.3539,0.0004,200,2.0120
0.3547,0.0003,0.0000,0.0001,0.3543,0.0000,200,2.0118
0.3555,0.0001,0.0000,0.0001,0.3552,0.0001,200,2.0120
0.3593,0.0002,0.0000,0.0001,0.3588,0.0002,200,2.0119
0.1769,0.0004,0.0000,0.0001,0.1759,0.0002,200,3.0131
0.1782,0.0005,0.0000,0.0003,0.1773,0.0002,200,3.0130
0.1785,0.0006,0.0000,0.0002,0.1776,0.0001,200,3.0129
0.1792,0.0011,0.0000,0.0001,0.1779,0.0001,200,3.0127
0.3555,0.0004,0.0000,0.0002,0.3547,0.0001,200,3.0131
0.3553,0.0006,0.0000,0.0001,0.3546,0.0001,200,3.0132
0.3555,0.0006,0.0000,0.0001,0.3548,0.0001,200,3.0132
0.5322,0.0005,0.0000,0.0005,0.5309,0.0002,200,3.0129
0.1765,0.0003,0.0000,0.0001,0.1759,0.0002,200,4.0147
0.1788,0.0003,0.0000,0.0003,0.1779,0.0002,200,4.0138
0.1802,0.0006,0.0000,0.0001,0.1791,0.0001,200,4.0137
0.1828,0.0004,0.0000,0.0001,0.1821,0.0002,200,4.0146
0.3553,0.0008,0.0000,0.0001,0.3541,0.0002,200,4.0136
0.3567,0.0007,0.0000,0.0002,0.3556,0.0002,200,4.0142
0.3581,0.0002,0.0000,0.0002,0.3575,0.0002,200,4.0146
0.5338,0.0002,0.0000,0.0002,0.5328,0.0006,200,4.0146
0.1775,0.0012,0.0000,0.0002,0.1757,0.0003,200,5.0136
0.1784,0.0010,0.0000,0.0003,0.1770,0.0002,200,5.0144
0.1790,0.0007,0.0000,0.0002,0.1780,0.0002,200,5.0147
0.1802,0.0009,0.0000,0.0001,0.1790,0.0003,200,5.0145
0.3556,0.0171,0.0000,0.0001,0.3381,0.0003,200,5.0136
0.3561,0.0001,0.0000,0.0001,0.3557,0.0002,200,5.0155
0.5306,0.0005,0.0000,0.0002,0.5298,0.0002,200,5.0149
0.5353,0.0013,0.0000,0.0134,0.5204,0.0002,200,5.0141
0.1799,0.0013,0.0000,0.0005,0.1776,0.0004,200,6.0119
0.1796,0.0003,0.0000,0.0005,0.1779,0.0009,200,6.0127
0.1807,0.0008,0.0000,0.0004,0.1793,0.0002,200,6.0124
0.1836,0.0007,0.0000,0.0006,0.1821,0.0003,200,6.0125
0.1867,0.0014,0.0000,0.0004,0.1844,0.0005,200,6.0119
0.3574,0.0026,0.0000,0.0001,0.3544,0.0002,200,6.0115
0.3563,0.0004,0.0000,0.0005,0.3552,0.0002,200,6.0127
0.3626,0.0006,0.0000,0.0001,0.3618,0.0001,200,6.0129
0.1810,0.0009,0.0000,0.0001,0.1788,0.0011,200,7.0183
0.1820,0.0018,0.0000,0.0002,0.1798,0.0002,200,7.0174
0.1875,0.0021,0.0000,0.0001,0.1850,0.0002,200,7.0170
0.1877,0.0013,0.0000,0.0005,0.1855,0.0004,200,7.0189
0.3571,0.0011,0.0000,0.0007,0.3551,0.0002,200,7.0192
0.3639,0.0010,0.0000,0.0001,0.3626,0.0002,200,7.0193
0.3691,0.0016,0.0000,0.0003,0.3671,0.0002,200,7.0191
0.5353,0.0008,0.0000,0.0005,0.5338,0.0002,200,7.0194
0.1805,0.0038,0.0000,0.0001,0.1763,0.0003,200,8.0139
0.1805,0.0033,0.0000,0.0001,0.1770,0.0000,200,8.0140
0.1817,0.0040,0.0000,0.0003,0.1771,0.0002,200,8.0137
0.3565,0.0037,0.0000,0.0007,0.3519,0.0002,200,8.0137
0.3577,0.0051,0.0000,0.0004,0.3522,0.0000,200,8.0126
0.3579,0.0028,0.0000,0.0005,0.3540,0.0002,200,8.0142
0.5346,0.0047,0.0000,0.0004,0.5292,0.0001,200,8.0129
0.5346,0.0041,0.0000,0.0006,0.5287,0.0005,200,8.0130
0.1778,0.0007,0.0000,0.0003,0.1764,0.0003,200,9.0127
0.1787,0.0003,0.0000,0.0002,0.1777,0.0005,200,9.0131
0.1803,0.0011,0.0000,0.0002,0.1785,0.0002,200,9.0123
0.1816,0.0007,0.0000,0.0003,0.1803,0.0002,200,9.0121
0.1886,0.0004,0.0000,0.0005,0.1875,0.0002,200,9.0129
0.3552,0.0002,0.0000,0.0001,0.3547,0.0002,200,9.0134
0.3594,0.0007,0.0000,0.0002,0.3583,0.0002,200,9.0121
0.5350,0.0002,0.0000,0.0002,0.5343,0.0002,200,9.0133
0.1780,0.0007,0.0000,0.0002,0.1768,0.0003,200,10.0126
0.1775,0.0003,0.0000,0.0001,0.1767,0.0003,200,10.0130
0.1787,0.0010,0.0000,0.0003,0.1770,0.0003,200,10.0118
0.1805,0.0004,0.0000,0.0002,0.1796,0.0003,200,10.0127
0.1932,0.0005,0.0000,0.0001,0.1919,0.0003,200,10.0117
0.3562,0.0007,0.0000,0.0001,0.3549,0.0002,200,10.0119
0.3558,0.0002,0.0000,0.0002,0.3552,0.0002,200,10.0129
0.5322,0.0005,0.0000,0.0002,0.5312,0.0003,200,10.0127
0.1790,0.0007,0.0000,0.0003,0.1776,0.0002,200,11.0157
0.1830,0.0038,0.0000,0.0004,0.1785,0.0004,200,11.0121
0.1825,0.0032,0.0000,0.0003,0.1786,0.0004,200,11.0127
0.1877,0.0038,0.0000,0.0003,0.1834,0.0002,200,11.0123
0.3553,0.0007,0.0000,0.0001,0.3541,0.0002,200,11.0157
0.3570,0.0008,0.0000,0.0001,0.3558,0.0002,200,11.0157
0.3602,0.0002,0.0000,0.0002,0.3596,0.0002,200,11.0163
0.5356,0.0007,0.0000,0.0001,0.5346,0.0002,200,11.0168
0.1974,0.0042,0.0000,0.0006,0.1924,0.0002,200,12.0116
0.1946,0.0022,0.0000,0.0035,0.1881,0.0002,200,12.0173
0.2088,0.0016,0.0000,0.0015,0.2054,0.0002,200,12.0189
0.2181,0.0019,0.0000,0.0008,0.2148,0.0003,200,12.0152
0.3702,0.0022,0.0000,0.0006,0.3671,0.0002,200,12.0178
0.3811,0.0098,0.0000,0.0002,0.3703,0.0007,200,12.0222
0.3907,0.0015,0.0000,0.0008,0.3882,0.0002,200,12.0186
0.5657,0.0009,0.0000,0.0003,0.5640,0.0005,200,12.0196
0.1777,0.0006,0.0000,0.0004,0.1764,0.0002,200,13.0121
0.1790,0.0006,0.0000,0.0007,0.1775,0.0001,200,13.0122
0.1795,0.0003,0.0000,0.0002,0.1788,0.0001,200,13.0131
0.1844,0.0006,0.0000,0.0004,0.1830,0.0004,200,13.0126
0.3529,0.0006,0.0000,0.0007,0.3514,0.0002,200,13.0121
0.3546,0.0004,0.0000,0.0004,0.3538,0.0001,200,13.0129
0.5286,0.0006,0.0000,0.0004,0.5274,0.0002,200,13.0127
0.7039,0.0001,0.0000,0.0002,0.7034,0.0002,200,13.0130
0.1794,0.0009,0.0000,0.0002,0.1781,0.0002,200,14.0125
0.1798,0.0013,0.0000,0.0001,0.1783,0.0001,200,14.0123
0.1808,0.0016,0.0000,0.0003,0.1788,0.0001,200,14.0119
0.3562,0.0014,0.0000,0.0003,0.3538,0.0004,200,14.0120
0.3568,0.0019,0.0000,0.0001,0.3547,0.0001,200,14.0121
0.3563,0.0004,0.0000,0.0001,0.3538,0.0011,200,14.0127
0.5306,0.0004,0.0000,0.0009,0.5291,0.0002,200,14.0123
0.7061,0.0005,0.0000,0.0001,0.7053,0.0002,200,14.0127
0.1782,0.0002,0.0000,0.0000,0.1775,0.0004,200,15.0118
0.1816,0.0005,0.0000,0.0004,0.1802,0.0004,200,15.0115
0.1864,0.0003,0.0000,0.0004,0.1852,0.0004,200,15.0117
0.3559,0.0002,0.0000,0.0004,0.3551,0.0002,200,15.0118
0.3618,0.0001,0.0000,0.0002,0.3614,0.0002,200,15.0118
0.5321,0.0002,0.0000,0.0001,0.5317,0.0002,200,15.0119
0.5377,0.0002,0.0000,0.0001,0.5373,0.0001,200,15.0119
0.7086,0.0001,0.0000,0.0001,0.7080,0.0004,200,15.0120
0.1786,0.0009,0.0000,0.0003,0.1771,0.0003,200,16.0137
