response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1782,0.0008,0.0000,0.0003,0.1768,0.0001,200,1.0166
0.1779,0.0007,0.0000,0.0003,0.1767,0.0002,200,1.0168
0.1780,0.0008,0.0000,0.0003,0.1766,0.0002,200,1.0168
0.3544,0.0002,0.0000,0.0004,0.3530,0.0001,200,1.0166
0.3538,0.0005,0.0000,0.0002,0.3530,0.0001,200,1.0171
0.5295,0.0002,0.0000,0.0001,0.5290,0.0002,200,1.0175
0.5298,0.0003,0.0000,0.0002,0.5291,0.0003,200,1.0174
0.7053,0.0002,0.0000,0.0001,0.7047,0.0002,200,1.0180
0.1758,0.0003,0.0000,0.0001,0.1752,0.0001,200,2.0171
0.1774,0.0013,0.0000,0.0002,0.1758,0.0001,200,2.0164
0.1772,0.0006,0.0000,0.0000,0.1764,0.0002,200,2.0169
0.1800,0.0009,0.0000,0.0004,0.1786,0.0001,200,2.0168
0.3522,0.0009,0.0000,0.0003,0.3508,0.0001,200,2.0167
0.3538,0.0011,0.0000,0.0001,0.3520,0.0005,200,2.0166
0.3538,0.0005,0.0000,0.0002,0.3529,0.0002,200,2.0170
0.5285,0.0009,0.0000,0.0001,0.5273,0.0002,200,2.0168
0.1825,0.0064,0.0000,0.0001,0.1755,0.0002,200,3.0165
0.1769,0.0003,0.0000,0.0000,0.1765,0.0001,200,3.0231
0.1835,0.0064,0.0000,0.0003,0.1767,0.0001,200,3.0166
0.1837,0.0068,0.0000,0.0001,0.1766,0.0001,200,3.0164
0.3526,0.0001,0.0000,0.0000,0.3523,0.0001,200,3.0234
0.3593,0.0065,0.0000,0.0001,0.3525,0.0001,200,3.0168
0.3526,0.0016,0.0000,0.0001,0.3508,0.0001,200,3.0234
0.5289,0.0019,0.0000,0.0001,0.5267,0.0003,200,3.0234
0.1770,0.0006,0.0000,0.0001,0.1762,0.0001,200,4.0169
0.1774,0.0004,0.0000,0.0003,0.1765,0.0002,200,4.0166
0.1763,0.0002,0.0000,0.0000,0.1761,0.0001,200,4.0177
0.1772,0.0003,0.0000,0.0000,0.1763,0.0003,200,4.0173
0.3524,0.0004,0.0000,0.0001,0.3517,0.0002,200,4.0171
0.3534,0.0008,0.0000,0.0002,0.3521,0.0004,200,4.0168
0.3575,0.0001,0.0000,0.0001,0.3572,0.0002,200,4.0176
0.5265,0.0004,0.0000,0.0001,0.5258,0.0001,200,4.0173
0.1762,0.0003,0.0000,0.0001,0.1757,0.0001,200,5.0159
0.1766,0.0003,0.0000,0.0001,0.1762,0.0001,200,5.0155
0.1759,0.0003,0.0000,0.0000,0.1755,0.0000,200,5.0163
0.1764,0.0009,0.0000,0.0001,0.1752,0.0002,200,5.0158
0.3511,0.0004,0.0000,0.0002,0.3503,0.0001,200,5.0160
0.5283,0.0001,0.0000,0.0001,0.5277,0.0002,200,5.0161
0.7044,0.0003,0.0000,0.0000,0.7034,0.0007,200,5.0163
0.8797,0.0003,0.0000,0.0000,0.8794,0.0001,200,5.0164
0.1813,0.0012,0.0000,0.0001,0.1797,0.0002,200,6.0157
0.1799,0.0003,0.0000,0.0001,0.1794,0.0001,200,6.0172
0.1800,0.0001,0.0000,0.0001,0.1796,0.0002,200,6.0173
0.1818,0.0051,0.0000,0.0001,0.1765,0.0001,200,6.0159
0.3544,0.0001,0.0000,0.0001,0.3541,0.0002,200,6.0176
0.3565,0.0009,0.0000,0.0001,0.3554,0.0001,200,6.0162
0.3574,0.0007,0.0000,0.0001,0.3519,0.0002,200,6.0163
0.5294,0.0002,0.0000,0.0001,0.5290,0.0002,200,6.0178
0.1772,0.0006,0.0000,0.0001,0.1763,0.0002,200,7.0162
0.1771,0.0003,0.0000,0.0001,0.1764,0.0002,200,7.0165
0.1774,0.0002,0.0000,0.0001,0.1769,0.0001,200,7.0166
0.3521,0.0002,0.0000,0.0000,0.3515,0.0001,200,7.0170
0.3521,0.0006,0.0000,0.0001,0.3512,0.0000,200,7.0169
0.3529,0.0003,0.0000,0.0001,0.3525,0.0001,200,7.0168
0.5283,0.0002,0.0000,0.0002,0.5277,0.0001,200,7.0167
0.7042,0.0004,0.0000,0.0000,0.7036,0.0001,200,7.0169
0.1762,0.0005,0.0000,0.0001,0.1755,0.0001,200,8.0170
0.1766,0.0004,0.0000,0.0004,0.1754,0.0002,200,8.0166
0.1765,0.0004,0.0000,0.0001,0.1759,0.0000,200,8.0167
0.1783,0.0004,0.0000,0.0003,0.1774,0.0002,200,8.0169
0.3519,0.0002,0.0000,0.0003,0.3512,0.0001,200,8.0172
0.3517,0.0003,0.0000,0.0000,0.3513,0.0001,200,8.0173
0.3530,0.0001,0.0000,0.0003,0.3523,0.0003,200,8.0173
0.5291,0.0003,0.0000,0.0000,0.5284,0.0003,200,8.0172
0.1772,0.0002,0.0000,0.0000,0.1769,0.0001,200,9.0200
0.1776,0.0004,0.0000,0.0001,0.1770,0.0001,200,9.0196
0.1771,0.0008,0.0000,0.0001,0.1761,0.0001,200,9.0201
0.1777,0.0011,0.0000,0.0001,0.1764,0.0001,200,9.0199
0.3531,0.0001,0.0000,0.0000,0.3529,0.0001,200,9.0200
0.3530,0.0009,0.0000,0.0001,0.3520,0.0001,200,9.0201
0.5297,0.0009,0.0000,0.0000,0.5281,0.0007,200,9.0200
0.7060,0.0008,0.0000,0.0000,0.7050,0.0002,200,9.0201
0.1779,0.0011,0.0000,0.0002,0.1765,0.0001,200,10.0165
0.1779,0.0010,0.0000,0.0001,0.1767,0.0000,200,10.0166
0.1779,0.0009,0.0000,0.0001,0.1764,0.0004,200,10.0166
0.3535,0.0007,0.0000,0.0003,0.3524,0.0001,200,10.0169
0.3539,0.0005,0.0000,0.0003,0.3530,0.0000,200,10.0169
0.3544,0.0004,0.0000,0.0001,0.3526,0.0011,200,10.0169
0.5291,0.0005,0.0000,0.0002,0.5283,0.0002,200,10.0171
0.5300,0.0004,0.0000,0.0003,0.5292,0.0001,200,10.0170
0.1764,0.0005,0.0000,0.0004,0.1754,0.0001,200,11.0166
0.1766,0.0005,0.0000,0.0000,0.1759,0.0002,200,11.0166
0.1776,0.0006,0.0000,0.0001,0.1767,0.0001,200,11.0163
0.3523,0.0003,0.0000,0.0001,0.3515,0.0004,200,11.0167
0.3519,0.0001,0.0000,0.0000,0.3516,0.0002,200,11.0171
0.5282,0.0001,0.0000,0.0003,0.5276,0.0001,200,11.0171
0.7041,0.0001,0.0000,0.0000,0.7038,0.0002,200,11.0172
0.8800,0.0003,0.0000,0.0001,0.8795,0.0001,200,11.0172
0.1765,0.0003,0.0000,0.0001,0.1760,0.0001,200,12.0165
0.1775,0.0009,0.0000,0.0001,0.1763,0.0001,200,12.0156
0.1775,0.0008,0.0000,0.0001,0.1765,0.0000,200,12.0157
0.1772,0.0004,0.0000,0.0002,0.1761,0.0004,200,12.0161
0.3530,0.0005,0.0000,0.0002,0.3522,0.0001,200,12.0162
0.3532,0.0004,0.0000,0.0002,0.3523,0.0002,200,12.0161
0.5288,0.0005,0.0000,0.0002,0.5281,0.0001,200,12.0162
0.5292,0.0001,0.0000,0.0001,0.5283,0.0001,200,12.0159
0.1772,0.0006,0.0000,0.0001,0.1762,0.0002,200,13.0157
0.1765,0.0001,0.0000,0.0000,0.1762,0.0002,200,13.0165
0.1771,0.0004,0.0000,0.0002,0.1762,0.0002,200,13.0159
0.3528,0.0003,0.0000,0.0001,0.3523,0.0001,200,13.0161
0.3531,0.0001,0.0000,0.0001,0.3528,0.0001,200,13.0164
0.5284,0.0005,0.0000,0.0001,0.5276,0.0002,200,13.0165
0.5308,0.0007,0.0000,0.0000,0.5299,0.0001,200,13.0164
0.7043,0.0004,0.0000,0.0000,0.7037,0.0002,200,13.0166
0.1772,0.0008,0.0000,0.0002,0.1760,0.0002,200,14.0159
0.1772,0.0008,0.0000,0.0002,0.1762,0.0000,200,14.0159
0.3515,0.0002,0.0000,0.0002,0.3509,0.0002,200,14.0164
0.3526,0.0004,0.0000,0.0003,0.3518,0.0001,200,14.0163
0.5267,0.0004,0.0000,0.0000,0.5260,0.0002,200,14.0164
0.5275,0.0003,0.0000,0.0002,0.5269,0.0001,200,14.0163
0.7040,0.0002,0.0000,0.0001,0.7032,0.0005,200,14.0165
0.8786,0.0001,0.0000,0.0001,0.8782,0.0002,200,14.0166
0.1777,0.0006,0.0000,0.0003,0.1767,0.0001,200,15.0167
0.1771,0.0006,0.0000,0.0000,0.1764,0.0001,200,15.0172
0.1779,0.0008,0.0000,0.0002,0.1768,0.0001,200,15.0165
0.1780,0.0004,0.0000,0.0001,0.1773,0.0001,200,15.0164
0.3527,0.0005,0.0000,0.0001,0.3518,0.0001,200,15.0175
0.3534,0.0004,0.0000,0.0001,0.3528,0.0001,200,15.0169
0.3530,0.0004,0.0000,0.0001,0.3520,0.0004,200,15.0175
0.3544,0.0001,0.0000,0.0001,0.3538,0.0001,200,15.0170
0.1764,0.0004,0.0000,0.0001,0.1759,0.0001,200,16.0166
0.1769,0.0003,0.0000,0.0002,0.1761,0.0000,200,16.0162
0.1766,0.0002,0.0000,0.0002,0.1761,0.0000,200,16.0165
0.1766,0.0003,0.0000,0.0000,0.1760,0.0003,200,16.0167
0.3538,0.0003,0.0000,0.0002,0.3530,0.0003,200,16.0164
0.3540,0.0001,0.0000,0.0000,0.3537,0.0001,200,16.0169
0.5281,0.0001,0.0000,0.0001,0.5278,0.0002,200,16.0169
0.7031,0.0001,0.0000,0.0000,0.7029,0.0001,200,16.0170
0.1759,0.0008,0.0000,0.0001,0.1749,0.0001,200,17.0160
0.1760,0.0003,0.0000,0.0000,0.1756,0.0001,200,17.0170
0.1772,0.0004,0.0000,0.0001,0.1766,0.0001,200,17.0158
0.1768,0.0004,0.0000,0.0002,0.1760,0.0002,200,17.0164
0.3501,0.0001,0.0000,0.0001,0.3498,0.0001,200,17.0167
0.3523,0.0003,0.0000,0.0001,0.3519,0.0001,200,17.0165
0.3525,0.0002,0.0000,0.0000,0.3522,0.0001,200,17.0167
0.5284,0.0001,0.0000,0.0001,0.5279,0.0003,200,17.0168
0.1766,0.0003,0.0000,0.0001,0.1760,0.0001,200,18.0183
0.1772,0.0004,0.0000,0.0001,0.1767,0.0001,200,18.0176
0.1770,0.0002,0.0000,0.0001,0.1767,-0.0000,200,18.0178
0.3524,0.0010,0.0000,0.0001,0.3512,0.0002,200,18.0177
0.3530,0.0002,0.0000,0.0001,0.3525,0.0001,200,18.0178
0.3528,0.0001,0.0000,0.0003,0.3524,0.0000,200,18.0181
0.5278,0.0004,0.0000,0.0001,0.5270,0.0002,200,18.0182
0.5288,0.0002,0.0000,0.0001,0.5284,0.0001,200,18.0180
0.1853,0.0003,0.0000,0.0001,0.1847,0.0002,200,19.0169
0.1858,0.0098,0.0000,0.0002,0.1757,0.0001,200,19.0172
0.1860,0.0098,0.0000,0.0001,0.1760,0.0001,200,19.0171
0.1882,0.0006,0.0000,0.0100,0.1773,0.0002,200,19.0165
0.3509,0.0003,0.0000,0.0000,0.3503,0.0002,200,19.0272
0.3513,0.0001,0.0000,0.0000,0.3511,0.0001,200,19.0274
0.3615,0.0127,0.0000,0.0001,0.3486,0.0002,200,19.0173
0.3633,0.0004,0.0000,0.0103,0.3525,0.0001,200,19.0169
0.1801,0.0009,0.0000,0.0000,0.1791,0.0001,200,20.0169
0.1804,0.0003,0.0000,0.0001,0.1756,0.0042,200,20.0167
0.1804,0.0007,0.0000,0.0001,0.1796,0.0001,200,20.0169
0.1811,0.0003,0.0000,0.0001,0.1806,0.0001,200,20.0167
0.3547,0.0001,0.0000,0.0001,0.3543,0.0001,200,20.0171
0.3569,0.0009,0.0000,0.0001,0.3558,0.0001,200,20.0167
0.5299,0.0005,0.0000,0.0000,0.5292,0.0001,200,20.0172
0.7050,0.0008,0.0000,0.0000,0.7041,0.0001,200,20.0169
0.1773,0.0015,0.0000,0.0001,0.1756,0.0001,200,21.0168
0.1778,0.0004,0.0000,0.0001,0.1773,0.0000,200,21.0163
0.1778,0.0004,0.0000,0.0000,0.1773,-0.0000,200,21.0164
0.1781,0.0004,0.0000,0.0001,0.1774,0.0000,200,21.0161
0.3531,0.0007,0.0000,0.0006,0.3517,0.0001,200,21.0168
0.3532,0.0007,0.0000,0.0006,0.3518,0.0001,200,21.0168
0.5296,0.0008,0.0000,0.0005,0.5281,0.0002,200,21.0167
0.7046,0.0011,0.0000,0.0001,0.7032,0.0002,200,21.0167
0.1759,0.0004,0.0000,0.0000,0.1753,0.0001,200,22.0162
