,ts,value
0,1675985337,0.230825916928733
1,1675985338,0.23538220783807182
2,1675985339,0.24495911665139314
3,1675985340,0.23216984940133803
4,1675985341,0.23469111464088943
5,1675985342,0.23721237988044078
6,1675985343,0.23973364511999215
7,1675985344,0.24225491035954358
8,1675985345,0.2421772822631738
9,1675985346,0.24469854750272524
10,1675985347,0.24721981274227658
11,1675985348,0.24974107798182796
12,1675985349,0.22840821546918433
13,1675985350,0.3262645474921968
14,1675985351,0.3705421925316615
15,1675985352,0.37410144585589894
16,1675985353,0.3776606991801364
17,1675985354,0.34835869434941036
18,1675985355,0.3435074521088118
19,1675985356,0.34572172486122293
20,1675985357,0.3479359976136342
21,1675985358,0.3501502703660453
22,1675985359,0.35236454311845655
23,1675985360,0.4339327741673263
24,1675985361,0.4361470469197375
25,1675985362,0.4600710224032282
26,1675985363,0.49034885341896944
27,1675985364,0.4983524252094694
28,1675985365,0.4893532006593058
29,1675985366,0.495432126247374
30,1675985367,0.5629827891256866
31,1675985368,0.5917774321351935
32,1675985369,0.5976996323070284
33,1675985370,0.6059361881839431
34,1675985371,0.6124553333403225
35,1675985372,0.6467449069117119
36,1675985373,0.6500280129181157
37,1675985374,0.6852625689230392
38,1675985375,0.6885456749294429
39,1675985376,0.6918287809358467
40,1675985377,0.6705536124467892
41,1675985378,0.6468631178285528
42,1675985379,0.6793301589991567
43,1675985380,0.6783100880119378
44,1675985381,0.6754672015738454
45,1675985382,0.7026778479850956
46,1675985383,0.7151037737731997
47,1675985384,0.7106315750160395
48,1675985385,0.7148592555614774
49,1675985386,0.7190869361069151
50,1675985387,0.7550177075626888
51,1675985388,0.8566072269607848
52,1675985389,0.862572321697426
53,1675985390,0.8685374164340676
54,1675985391,0.8435997623370874
55,1675985392,0.8752801777311157
56,1675985393,0.8770174653931285
57,1675985394,0.8787547530551416
58,1675985395,0.8804920407171544
59,1675985396,0.8945450775519977
60,1675985397,0.8996673553052831
61,1675985398,0.8667520811941181
62,1675985399,0.8714124786646172
63,1675985400,0.899534480071506
64,1675985401,0.8933342889201875
65,1675985402,0.895071703111391
66,1675985403,0.8968091173025945
67,1675985404,0.8985465314937979
68,1675985405,0.9002839456850014
69,1675985406,0.8693297107068432
70,1675985407,0.8869221542274146
71,1675985408,0.8877730873412992
72,1675985409,0.888624020455184
73,1675985410,0.8873202104368283
74,1675985411,0.8741408957653599
75,1675985412,0.8261186706552563
76,1675985413,0.7835581704427814
77,1675985414,0.8425041658738349
78,1675985415,0.8433550989877197
79,1675985416,0.8442060321016043
80,1675985417,0.845056965215489
81,1675985418,0.9121029263714475
82,1675985419,0.9129538594853323
83,1675985420,0.8718209194087118
84,1675985421,0.8911267249963454
85,1675985422,0.8657289171033707
86,1675985423,0.8487385817152449
87,1675985424,0.8536623961904223
88,1675985425,0.8870067308978912
89,1675985426,0.8823071300548682
90,1675985427,0.9512589055286367
91,1675985428,0.9588903997981454
92,1675985429,0.9705891586794242
93,1675985430,0.9181659040121523
94,1675985431,0.9200050398650449
95,1675985432,0.9218441757179375
96,1675985433,0.9236833115708302
97,1675985434,0.9244467412281803
98,1675985435,0.9262858770810728
99,1675985436,0.9281250129339654
100,1675985437,0.9299641487868581
101,1675985438,0.915754742124656
102,1675985439,0.8463310209585696
103,1675985440,0.8491983364220249
104,1675985441,0.85206565188548
105,1675985442,0.8548706127642052
106,1675985443,0.9125704787518513
107,1675985444,0.917702358674667
108,1675985445,0.9228342385974827
109,1675985446,0.9279661185202984
110,1675985447,0.933093935420022
111,1675985448,0.9154802436794447
112,1675985449,0.9206122693452511
113,1675985450,0.9047508946533648
114,1675985451,0.8681597370975246
115,1675985452,0.8704243015568851
116,1675985453,0.8726888660162454
117,1675985454,0.8592733856661413
118,1675985455,0.8592731931659489
119,1675985456,0.7867925118942116
120,1675985457,0.7904917918924865
