,ts,value
0,1675985458,0.7841150267226467
1,1675985459,0.781551191987603
2,1675985460,0.8208960094576452
3,1675985461,0.7750257919551787
4,1675985462,0.7761614297186029
5,1675985463,0.7491856977931106
6,1675985464,0.7503213355565346
7,1675985465,0.7926974899501422
8,1675985466,0.7962472874101715
9,1675985467,0.796725648326127
10,1675985468,0.8002754457861564
11,1675985469,0.8038252432461858
12,1675985470,0.7980301614604395
13,1675985471,0.8004443211570448
14,1675985472,0.80285848085365
15,1675985473,0.775305472292308
16,1675985474,0.7759027792143539
17,1675985475,0.7270947663245394
18,1675985476,0.7270947663245394
19,1675985477,0.7270947663245394
20,1675985478,0.6766468939149229
21,1675985479,0.6329665151492513
22,1675985480,0.6329665151492513
23,1675985481,0.6329665151492513
24,1675985482,0.6329665151492513
25,1675985483,0.6127971328589252
26,1675985484,0.5759113909111067
27,1675985485,0.5759113909111067
28,1675985486,0.5759113909111067
29,1675985487,0.5686292603369577
30,1675985488,0.5686292603369577
31,1675985489,0.5382813653199418
32,1675985490,0.5081538803397859
33,1675985491,0.5079414465526474
34,1675985492,0.5077290127655089
35,1675985493,0.5075165789783703
36,1675985494,0.43584067839104595
37,1675985495,0.4356282446039074
38,1675985496,0.43377034333580106
39,1675985497,0.43016011829626727
40,1675985498,0.39415841002722085
41,1675985499,0.34820576383718477
42,1675985500,0.34359984163753365
43,1675985501,0.3389939194378826
44,1675985502,0.2045729337380058
45,1675985503,0.20341408401994968
46,1675985504,0.2022552343018936
47,1675985505,0.2010963845838375
48,1675985506,0.19993753486578136
49,1675985507,0.19877868514772523
50,1675985508,0.2022217469205695
51,1675985509,0.2002968057274176
52,1675985510,0.1983718645342657
53,1675985511,0.2496681045280353
54,1675985512,0.2489020130529395
55,1675985513,0.24813646200880024
56,1675985514,0.24737027595355807
57,1675985515,0.24660408989831586
58,1675985516,0.2458379038430737
59,1675985517,0.22156304985289746
60,1675985518,0.21868500645851865
61,1675985519,0.2158069630641399
62,1675985520,0.1908677225466768
63,1675985521,0.20228485210397365
64,1675985522,0.20017482960263963
65,1675985523,0.20840179510607126
66,1675985524,0.22464028048620188
67,1675985525,0.22463837280785617
68,1675985526,0.22463800962330108
69,1675985527,0.22463764643874598
70,1675985528,0.22463728325419088
71,1675985529,0.2246369200696358
72,1675985530,0.2246365568850807
73,1675985531,0.2246361937005256
74,1675985532,0.2246358305159705
75,1675985533,0.22462993294357259
76,1675985534,0.22462993294357259
77,1675985535,0.22462993294357259
78,1675985536,0.22462993294357259
79,1675985537,0.22462993294357259
80,1675985538,0.20929777383462753
81,1675985539,0.11247342785493826
82,1675985540,0.21648633987304663
83,1675985541,0.21648633987304663
84,1675985542,0.21648633987304663
85,1675985543,0.21648633987304663
86,1675985544,0.21648633987304663
87,1675985545,0.21648633987304663
88,1675985546,0.21648633987304663
89,1675985547,0.21648633987304663
90,1675985548,0.21648633987304663
91,1675985549,0.2385609106336014
92,1675985550,0.23995676035163224
93,1675985551,0.24135261006966302
94,1675985552,0.2427484597876938
95,1675985553,0.2324878135921761
96,1675985554,0.2338836633102069
97,1675985555,0.23527951302823769
98,1675985556,0.23667536274626846
99,1675985557,0.22538514035222232
100,1675985558,0.1972563916034049
101,1675985559,0.200289276025536
102,1675985560,0.20332216044766707
103,1675985561,0.22011906917261034
104,1675985562,0.22425346453417702
105,1675985563,0.22838785989574373
106,1675985564,0.21918525915059717
107,1675985565,0.21641328832969775
108,1675985566,0.2351915369767195
109,1675985567,0.23746970358243824
110,1675985568,0.23974787018815694
111,1675985569,0.24202603679387566
112,1675985570,0.24430420339959433
113,1675985571,0.19763593527016812
114,1675985572,0.20072480919330246
115,1675985573,0.1959604608737305
116,1675985574,0.19794782385742915
117,1675985575,0.19993518684112785
118,1675985576,0.18405881787500797
119,1675985577,0.17834971698741295
120,1675985578,0.17788933794959572
