response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1816,0.0054,0.0000,0.0002,0.1752,0.0004,200,1.0201
0.1829,0.0058,0.0000,0.0001,0.1767,0.0003,200,1.0201
0.1859,0.0073,0.0000,0.0001,0.1781,0.0003,200,2.0189
0.1826,0.0030,0.0000,0.0001,0.1793,0.0002,200,2.0235
0.1810,0.0027,0.0000,0.0001,0.1776,0.0003,200,3.0211
0.3574,0.0028,0.0000,0.0001,0.3542,0.0003,200,3.0213
0.1795,0.0006,0.0000,0.0001,0.1786,0.0002,200,4.0198
0.1818,0.0004,0.0000,0.0002,0.1810,0.0001,200,4.0195
0.1779,0.0006,0.0000,0.0001,0.1770,0.0001,200,5.0189
0.1773,0.0006,0.0000,0.0001,0.1765,0.0001,200,5.0194
0.1772,0.0006,0.0000,0.0001,0.1763,0.0001,200,6.0195
0.1780,0.0007,0.0000,0.0001,0.1771,0.0001,200,6.0188
0.2038,0.0004,0.0000,0.0001,0.2031,0.0002,200,7.1940
0.2144,0.0069,0.0000,0.0003,0.2069,0.0002,200,7.1971
0.1796,0.0006,0.0000,0.0001,0.1787,0.0002,200,8.2064
0.1826,0.0045,0.0000,0.0001,0.1777,0.0002,200,8.2061
0.1778,0.0007,0.0000,0.0001,0.1762,0.0007,200,9.0194
0.1844,0.0007,0.0000,0.0000,0.1833,0.0003,200,9.0194
0.1796,0.0017,0.0000,0.0001,0.1776,0.0002,200,10.0199
0.3544,0.0007,0.0000,0.0001,0.3533,0.0003,200,10.0216
0.1802,0.0003,0.0000,0.0030,0.1767,0.0002,200,11.0205
0.3549,0.0033,0.0000,0.0001,0.3513,0.0002,200,11.0207
0.1818,0.0044,0.0000,0.0001,0.1766,0.0006,200,12.0197
0.1819,0.0045,0.0000,0.0001,0.1771,0.0002,200,12.0196
0.1809,0.0005,0.0000,0.0001,0.1800,0.0003,200,13.0195
0.1826,0.0007,0.0000,0.0001,0.1815,0.0002,200,13.0188
0.1775,0.0008,0.0000,0.0001,0.1764,0.0001,200,14.0255
0.1811,0.0007,0.0000,0.0001,0.1780,0.0002,200,14.0236
0.1784,0.0004,0.0000,0.0001,0.1777,0.0002,200,15.0194
0.1798,0.0009,0.0000,0.0003,0.1783,0.0003,200,15.0193
0.1782,0.0005,0.0000,0.0000,0.1772,0.0004,200,16.0212
0.1784,0.0005,0.0000,0.0001,0.1776,0.0001,200,16.0211
0.1792,0.0006,0.0000,0.0001,0.1758,0.0027,200,17.0221
0.1806,0.0008,0.0000,0.0003,0.1794,0.0002,200,17.0220
0.1824,0.0048,0.0000,0.0004,0.1770,0.0001,200,18.0197
0.1823,0.0053,0.0000,0.0001,0.1768,0.0001,200,18.0199
0.1795,0.0005,0.0000,0.0002,0.1784,0.0004,200,19.0196
0.1843,0.0014,0.0000,0.0001,0.1826,0.0002,200,19.0196
0.1766,0.0006,0.0000,0.0001,0.1757,0.0002,200,20.0189
0.1770,0.0006,0.0000,0.0001,0.1760,0.0003,200,20.0195
0.1766,0.0009,0.0000,0.0000,0.1755,0.0001,200,21.0199
0.1776,0.0007,0.0000,0.0001,0.1765,0.0003,200,21.0199
0.1995,0.0002,0.0000,0.0001,0.1988,0.0004,200,22.1962
0.2226,0.0005,0.0000,0.0001,0.2217,0.0002,200,22.1957
0.1815,0.0031,0.0000,0.0001,0.1775,0.0007,200,23.0198
0.1821,0.0035,0.0000,0.0001,0.1783,0.0001,200,23.0200
0.1779,0.0007,0.0000,0.0002,0.1767,0.0002,200,24.0198
0.1780,0.0007,0.0000,0.0001,0.1771,0.0001,200,24.0198
0.1804,0.0008,0.0000,0.0001,0.1793,0.0003,200,25.0191
0.1806,0.0007,0.0000,0.0001,0.1796,0.0003,200,25.0191
0.1779,0.0004,0.0000,0.0001,0.1771,0.0004,200,26.0194
0.1783,0.0006,0.0000,0.0001,0.1775,0.0001,200,26.0191
0.1772,0.0008,0.0000,0.0001,0.1761,0.0002,200,27.0194
0.1781,0.0003,0.0000,0.0001,0.1775,0.0001,200,27.0196
0.1829,0.0004,0.0000,0.0001,0.1821,0.0002,200,28.0202
0.1830,0.0005,0.0000,0.0001,0.1823,0.0001,200,28.0201
0.1796,0.0026,0.0000,0.0001,0.1767,0.0002,200,29.0197
0.1802,0.0022,0.0000,0.0001,0.1778,0.0001,200,29.0195
0.1868,0.0052,0.0000,0.0001,0.1776,0.0038,200,30.0212
0.1872,0.0035,0.0000,0.0001,0.1797,0.0038,200,30.0208
