,ts,value
0,1676055162,0.2061851458715301
1,1676055163,0.2061851458715301
2,1676055164,0.1704687594763836
3,1676055165,0.17395507770931198
4,1676055166,0.2091790939757041
5,1676055167,0.2091790939757041
6,1676055168,0.2091790939757041
7,1676055169,0.2091790939757041
8,1676055170,0.2091790939757041
9,1676055171,0.2091790939757041
10,1676055172,0.20917909397570414
11,1676055173,0.20917909397570414
12,1676055174,0.18942824060368021
13,1676055175,0.18942824060368021
14,1676055176,0.18942824060368021
15,1676055177,0.18942824060368021
16,1676055178,0.18942824060368021
17,1676055179,0.18942824060368021
18,1676055180,0.18942824060368021
19,1676055181,0.18942824060368021
20,1676055182,0.18942824060368021
21,1676055183,0.18942824060368021
22,1676055184,0.15033466139044468
23,1676055185,0.15340218358333865
24,1676055186,0.18405133157363887
25,1676055187,0.18911299136259474
26,1676055188,0.18911299136259474
27,1676055189,0.18911299136259474
28,1676055190,0.18911299136259474
29,1676055191,0.18911299136259474
30,1676055192,0.18911299136259474
31,1676055193,0.18911299136259474
32,1676055194,0.18911299136259474
33,1676055195,0.18911299136259474
34,1676055196,0.18911299136259474
35,1676055197,0.18911299136259474
36,1676055198,0.18846071545543872
37,1676055199,0.18846071545543872
38,1676055200,0.18846071545543872
39,1676055201,0.18846071545543872
40,1676055202,0.18846071545543872
41,1676055203,0.1770917621128036
42,1676055204,0.1770917621128036
43,1676055205,0.1770917621128036
44,1676055206,0.1770917621128036
45,1676055207,0.1770917621128036
46,1676055208,0.1770917621128036
47,1676055209,0.1770917621128036
48,1676055210,0.1770917621128036
49,1676055211,0.1770917621128036
50,1676055212,0.1770917621128036
51,1676055213,0.1770917621128036
52,1676055214,0.14985947639390723
53,1676055215,0.1469079470253605
54,1676055216,0.11599213333333337
55,1676055217,0.11599213333333337
56,1676055218,0.11599213333333337
57,1676055219,0.11599213333333337
58,1676055220,0.11599213333333337
59,1676055221,0.1381658624886062
60,1676055222,0.13492929422772856
