response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1769,0.0004,0.0000,0.0003,0.1757,0.0004,200,1.0200
0.3527,0.0006,0.0000,0.0002,0.3515,0.0002,200,1.0200
0.1771,0.0004,0.0000,0.0001,0.1764,0.0002,200,2.0262
0.3357,0.0006,0.0000,0.0001,0.3346,0.0002,200,2.0437
0.1784,0.0012,0.0000,0.0001,0.1769,0.0001,200,3.0191
0.3549,0.0010,0.0000,0.0001,0.3536,0.0002,200,3.0192
0.1782,0.0009,0.0000,0.0001,0.1771,0.0002,200,4.0188
0.3535,0.0004,0.0000,0.0001,0.3529,0.0001,200,4.0192
0.1767,0.0007,0.0000,0.0001,0.1757,0.0002,200,5.0179
0.3524,0.0004,0.0000,0.0000,0.3517,0.0003,200,5.0182
0.1769,0.0004,0.0000,0.0001,0.1763,0.0001,200,6.0198
0.3544,0.0005,0.0000,0.0001,0.3535,0.0003,200,6.0197
0.1801,0.0011,0.0000,0.0001,0.1788,0.0001,200,7.0195
0.3558,0.0006,0.0000,0.0001,0.3548,0.0003,200,7.0200
0.4717,0.0053,0.0000,0.0002,0.4658,0.0003,200,8.0181
0.6453,0.0055,0.0000,0.0001,0.6394,0.0003,200,8.0183
0.3378,0.0009,0.0000,0.0001,0.3367,0.0001,200,9.5287
0.5159,0.0010,0.0000,0.0001,0.5147,0.0001,200,9.5293
0.1921,0.0099,0.0000,0.0001,0.1820,0.0001,200,10.0294
0.3527,0.0010,0.0000,0.0002,0.3512,0.0003,200,10.0453
0.1906,0.0005,0.0000,0.0001,0.1899,0.0001,200,11.0177
0.3818,0.0004,0.0000,0.0001,0.3812,0.0002,200,11.0178
0.2004,0.0028,0.0000,0.0001,0.1971,0.0004,200,13.0179
0.3734,0.0023,0.0000,0.0003,0.3706,0.0003,200,13.0182
0.1778,0.0007,0.0000,0.0002,0.1766,0.0003,200,14.0782
0.3568,0.0130,0.0000,0.0003,0.3431,0.0002,200,14.0783
0.1769,0.0005,0.0000,0.0001,0.1760,0.0003,200,15.0179
0.3528,0.0003,0.0000,0.0001,0.3522,0.0001,200,15.0178
0.1775,0.0003,0.0000,0.0001,0.1767,0.0001,200,16.0193
0.3536,0.0015,0.0000,0.0001,0.3517,0.0001,200,16.0188
0.1777,0.0009,0.0000,0.0001,0.1764,0.0002,200,17.0204
0.3527,0.0009,0.0000,0.0001,0.3515,0.0001,200,17.0208
0.2055,0.0006,0.0000,0.0001,0.1921,0.0127,200,18.0183
0.3642,0.0003,0.0000,0.0001,0.3635,0.0003,200,18.0184
0.5038,0.0006,0.0000,0.0001,0.5029,0.0002,200,19.0210
0.6793,0.0004,0.0000,0.0001,0.6787,0.0002,200,19.0211
0.2039,0.0041,0.0000,0.0001,0.1965,0.0031,200,20.0184
0.3721,0.0004,0.0000,0.0001,0.3713,0.0003,200,20.0216
0.2046,0.0269,0.0000,0.0001,0.1774,0.0002,200,21.0196
0.3784,0.0267,0.0000,0.0001,0.3515,0.0001,200,21.0200
0.1765,0.0003,0.0000,0.0003,0.1757,0.0001,200,22.0202
0.3531,0.0012,0.0000,0.0001,0.3516,0.0001,200,22.0194
0.1769,0.0011,0.0000,0.0002,0.1754,0.0001,200,23.0194
0.3518,0.0008,0.0000,0.0001,0.3507,0.0001,200,23.0196
0.1809,0.0012,0.0000,0.0001,0.1791,0.0005,200,24.0189
0.3576,0.0004,0.0000,0.0002,0.3565,0.0004,200,24.0194
0.1781,0.0004,0.0000,0.0001,0.1772,0.0002,200,25.2175
0.3579,0.0003,0.0000,0.0001,0.3376,0.0011,200,25.2147
0.2045,0.0192,0.0000,0.0001,0.1850,0.0002,200,26.0241
0.3805,0.0195,0.0000,0.0002,0.3605,0.0002,200,26.0242
0.1821,0.0054,0.0000,0.0001,0.1763,0.0002,200,27.0236
0.3683,0.0009,0.0000,0.0038,0.3632,0.0004,200,27.0254
0.2363,0.0007,0.0000,0.0001,0.2350,0.0002,200,28.0224
0.6860,0.0010,0.0000,0.0001,0.6848,0.0002,200,28.0223
0.2079,0.0102,0.0000,0.0001,0.1974,0.0002,200,29.2024
0.4007,0.0064,0.0000,0.0001,0.3836,0.0067,200,29.2025
0.1767,0.0006,0.0000,0.0001,0.1757,0.0003,200,30.0180
0.3523,0.0003,0.0000,0.0001,0.3516,0.0002,200,30.0181
0.1765,0.0003,0.0000,0.0002,0.1757,0.0002,200,31.0178
0.3535,0.0005,0.0000,0.0001,0.3524,0.0004,200,31.0177
0.1779,0.0012,0.0000,0.0002,0.1762,0.0003,200,32.0234
0.3534,0.0174,0.0000,0.0001,0.3356,0.0002,200,32.0235
0.1854,0.0009,0.0000,0.0001,0.1841,0.0003,200,33.0366
0.3746,0.0003,0.0000,0.0001,0.3739,0.0003,200,33.0370
0.1774,0.0008,0.0000,0.0001,0.1763,0.0002,200,34.0183
0.3534,0.0022,0.0000,0.0001,0.3509,0.0002,200,34.0182
0.1776,0.0006,0.0000,0.0001,0.1768,0.0001,200,35.0186
0.3910,0.0006,0.0000,0.0001,0.3900,0.0002,200,35.0184
0.2767,0.0176,0.0000,0.0001,0.2587,0.0003,200,36.0505
0.9401,0.0180,0.0000,0.0001,0.9215,0.0005,200,36.0506
0.1795,0.0003,0.0000,0.0001,0.1786,0.0002,200,37.0214
0.3554,0.0002,0.0000,0.0000,0.3546,0.0002,200,37.0214
0.5126,0.0005,0.0000,0.0001,0.5118,0.0001,200,38.0297
0.7037,0.0002,0.0000,0.0001,0.7029,0.0004,200,38.0300
0.1995,0.0009,0.0000,0.0001,0.1983,0.0002,200,39.1622
0.3634,0.0004,0.0000,0.0001,0.3626,0.0003,200,39.1627
0.1775,0.0010,0.0000,0.0001,0.1757,0.0007,200,40.0607
0.3525,0.0009,0.0000,0.0001,0.3512,0.0002,200,40.0611
0.1940,0.0026,0.0000,0.0001,0.1909,0.0003,200,41.0233
0.3676,0.0003,0.0000,0.0001,0.3662,0.0009,200,41.0284
0.1785,0.0004,0.0000,0.0001,0.1778,0.0001,200,42.0179
