,ts,value
0,1676055100,0
1,1676055101,0
2,1676055102,0
3,1676055103,0
4,1676055104,0.020104637947065376
5,1676055105,0.020512706396411822
6,1676055106,0.02092077484575826
7,1676055107,0.021328843295104705
8,1676055108,0.02173691174445114
9,1676055109,0.022144980193797584
10,1676055110,0.022553048643144027
11,1676055111,0.022961117092490466
12,1676055112,0.02336918554183691
13,1676055113,0.023777253991183352
14,1676055114,0.024185322440529792
15,1676055115,0.0244841069607865
16,1676055116,0.0244841069607865
17,1676055117,0.0244841069607865
18,1676055118,0.0244841069607865
19,1676055119,0.03674023510872803
20,1676055120,0.03782912267368352
21,1676055121,0.03891801023863899
22,1676055122,0.040006897803594475
23,1676055123,0.029061944444444446
24,1676055124,0.08762000907797261
25,1676055125,0.08992932523742343
26,1676055126,0.09223864139687427
27,1676055127,0.09454795755632507
28,1676055128,0.09685727371577592
29,1676055129,0.09916658987522674
30,1676055130,0.10147590603467756
31,1676055131,0.10378522219412839
32,1676055132,0.10609453835357922
33,1676055133,0.10840385451303004
34,1676055134,0.11071317067248086
35,1676055135,0.11302248683193171
36,1676055136,0.11533180299138251
37,1676055137,0.11764111915083335
38,1676055138,0.11995043531028415
39,1676055139,0.122259751469735
40,1676055140,0.12456906762918583
41,1676055141,0.12687838378863664
42,1676055142,0.1291876999480875
43,1676055143,0.15098300777521764
44,1676055144,0.15363887094186549
45,1676055145,0.15629473410851327
46,1676055146,0.1589505972751611
47,1676055147,0.16445253334070256
48,1676055148,0.1677793236405172
49,1676055149,0.17110611394033184
50,1676055150,0.17443290424014646
51,1676055151,0.1777596945399611
52,1676055152,0.18108648483977574
53,1676055153,0.18441327513959038
54,1676055154,0.18774006543940502
55,1676055155,0.19106685573921967
56,1676055156,0.19439364603903428
57,1676055157,0.19772043633884892
58,1676055158,0.19960741798887813
59,1676055159,0.19960741798887813
60,1676055160,0.19960741798887813
